NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Blood neutrophil	V neutrophil
TAF13	31.35736478	14.99594538	29.93084553	13.648171635	3.251266752	8.419141536	26.20205445	6.199112289	78.320145415	7.296164183	4.0055957895	21.46161921	27.842581405	41.803298475	9.053381452	1.905103235	23.808599875	37.461991505	1.99402609	9.242193159	48.4260985225	111	191
TAF15	221.1341406	240.02429595	204.8461181	126.1172118	750.4140039	276.1241451	387.7161707	775.0496198	401.0034894	1421.3846845	423.05378115	443.7079432	302.64051555	233.2801361	407.1672747	337.3567219	166.55122185	156.7194697	289.91917525	279.9363859	389.055876	400.8994174	238.5305211
TAF9B	128.3960351	118.966257475	140.6644742	200.24288065	88.06604855	415.4240375	619.7769253	159.6022979	13.241126105	243.54140955	95.740650755	135.597318	79.090900445	73.664405735	49.63283943	70.02713338	88.5805811	97.949688525	111.393342235	41.84374023	44.8438614	39	3.573001717
TAP1	730.2796726	1210.4388235	1318.616381	1653.140212	1803.366098	1322.018222	3546.482877	1959.668164	2673.019647	3268.271215	2618.6480955	4032.947515	877.33106635	886.24022605	11782.3532	727.4617829	796.50530505	7329.921952	577.35329135	761.7679367	2665.1595495	2720	1339
TARBP1	563.7946115	570.8260367	382.3215015	528.5167262	1317.584061	343.2298344	288.8463977	803.3275508	375.9752118	423.46947495	397.18355765	201.2404256	192.35006755	301.8086932	96.39856594	353.9620676	349.07700075	172.571995	562.74609985	629.14075855	270.00760055	15	5
TARS	338.4122895	477.1223808	789.6742908	827.9737324	795.316685299999	794.7983261	3082.772423	706.9130402	569.2961302	1153.3863835	1132.7912805	3347.967879	658.55208535	1667.4315195	1513.375542	595.3820558	905.1048723	1232.6800505	2700.698937	2224.737892	946.62408365	127.844354	27
TAS2R13	349.8997084	181.86481535	52.11032007	15.71657244	7.608307407	49.10062115	40.81211015	14.07747909	135.376700975	114.850672245	16.57158176	38.81871862	24.4056378	33.12801556	25.38524683	32.99962036	23.249137035	36.85321554	36.078057262	32.90146542	74.81874454	97.60160886	27
TAS2R3	32.92115677	24.263466765	18.65894891	9.033009217	10.185289964	11.75252139	7.787519898	7.538625905	29.668557355	20.31958101	9.442059921	8.105617097	7.7813431385	6.624076729	5.688323015	5.122505609	8.3393193615	8.2597644305	7.679178438	4.5800765455	12.6173227725	38.28649208	11
TAS2R4	849.9922044	581.7172967	317.6392751	100.626309035	44.46434077	129.3165388	125.408319	102.6881531	247.8512811	156.536448165	131.4990347	129.9402412	103.83727407	102.03661549	91.73446085	48.8014941	107.904500045	116.8918648	114.58432411	56.30770552	134.88244175	208	42
TAS2R8	24.59567999	26.134668265	15.59077622	5.945589805	7.334017403	6.015597393	5.271301841	6.131934519	27.9042389	23.16451022	7.197287777	5.369525143	5.78245735	4.9015094795	4.077255347	4.111944756	6.2127919835	6.7656861125	5.61480981	5.358759359	9.715642604	76	10.778307165
TAT	191.8796793	173.30434875	134.15375	7.361973975	31.3696784	8.632076009	44.60254979	19.92679632	64.3749409645	96.87542085	30.78779849	22.77512915	20.34601726	33.704187125	27.5882491	21.16563893	36.341803365	29.5806908	26.854782325	14.53602343	74.306702545	1	1
TAX1BP3	276.8822364	501.5019856	285.5817768	361.9791164	266.3139725	304.5006814	340.8411168	565.2051304	505.45449805	243.544438735	505.9147633	435.7302642	694.0831128	1478.329072	531.7716095	981.5551117	2738.5743975	1207.1148465	747.59674265	1065.0089875	680.62164535	187	34
TBC1D13	530.9186129	479.39936945	381.5722206	436.74412935	385.2645051	438.0688803	282.1305003	343.7167034	525.21515105	309.07111435	379.7630307	363.2804047	316.080776	384.0000997	191.3723926	348.6404512	531.53385105	3779.853388	507.07259745	792.0329789	294.070772535	150	66
TBC1D2	30.2114066	37.809173935	50.9786855	27.17232196	61.62032361	75.2713587	48.12615551	80.01731684	120.268540735	248.60544525	53.476603015	33.1618515	420.40139365	665.47182405	74.90132822	251.1464925	185.51399525	75.9406049	99.40473632	42.20091734	151.80092092	89	48
TBC1D4	472.027474	508.8268085	215.9553641	999.8426766	2355.634554	2082.671171	1176.51507	7424.44758	315.7898169	2699.3640025	201.8271836	245.8187224	272.66900575	191.20709945	130.5822691	307.6563299	299.8650397	3065.302022	678.93377505	517.41981065	264.68992595	5	2
TBC1D8	640.911093	404.70715735	382.5009493	190.488469	175.7168243	161.7205413	150.2938179	167.8654412	554.02786105	557.17536815	287.8464632	188.2161643	1629.4437915	710.20394905	1445.985312	943.4680408	983.1326542	3628.195183	822.4785085	1006.00677335	552.3436335	78	55
TBC1D9	893.4293576	2035.288154	1927.550783	76.467857025	84.94605739	106.7138662	29.85092705	51.12814051	316.03877685	129.877927565	68.30538538	50.75460351	944.259263999999	982.712968449999	1481.75343	518.9802317	530.313489	964.2085371	77.50768554	135.18546382	123.990475295	58	25.89429406
TBCD	29.23801719	30.224295215	27.26975245	270.5078216	432.3746009	267.5831994	231.1429911	320.0123429	301.6616893	415.037045	444.8761538	281.6482967	116.1802348	83.79335932	32.53641588	250.6789727	154.0453085	41.7823575	229.115769	203.2056334	121.18960874	56	16
TBKBP1	85.71205362	57.531639675	53.73987782	88.6011615	36.2606811	35.06440733	62.68299236	108.2346132	75.95943884	191.552302635	137.13799165	78.70770489	60.07801921	57.15107184	125.5019776	100.25018484	59.117661445	51.792892285	34.02149813	30.812408965	38.44047426	358	145.3081115
TBRG4	86.33649013	84.95358596	52.02043372	273.21916915	303.8793287	276.8628608	552.978369	130.5796939	74.23895693	79.55428222	103.502187535	188.7425409	104.15529036	280.6214354	132.9592378	130.0297095	227.72355005	312.5962532	118.00639005	117.9237755	32.047347995	36	8
TBX21	625.988758999999	623.0096729	441.9220744	1607.028515	166.254078	563.432564599999	1225.221959	486.0831949	1686.1313675	422.32437845	3978.2277055	3127.618125	263.3407573	304.1433828	483.4186878	58.8480029	247.4847446	151.1701003	113.94420682	122.15433244	220.44154955	179.1283081	7
TBXAS1	219.4981841	201.8736908	82.21074726	103.471509245	103.5482581	300.6167507	123.4581944	268.2873598	414.16254445	248.9188524	350.12902855	298.4478152	1938.6309095	912.0141556	37.50673755	2573.549189	895.54485165	174.04321955	967.1084085	1000.52503675	1027.92196655	925.1150127	507
TCF4	1555.401379	1850.127323	1232.393549	93.48710119	62.67951515	57.78469798	41.72793629	13.98334535	123.11022552	201.6426403	326.8493116	180.0279922	251.77751055	154.3750796	607.6105984	540.020171	516.82011685	203.91791405	98.34310585	75.789912525	67.35887723	8	3
TCF7	80.27426905	276.50157435	37.24120313	2971.0300165	5133.572355	3216.871135	376.9683055	4359.267879	897.34207435	789.96909275	433.80101905	141.678661	16.18031973	24.2070576	249.212623	28.31057749	34.21191802	53.85380886	15.250959093	15.23762249	393.65781735	4	1
TCF7L2	310.5079508	164.64048405	119.5363175	225.0498069	163.9849306	140.7743424	62.20049842	74.09892727	144.42302195	35.207619085	249.3367893	153.0656553	621.3997725	527.25183025	133.1629664	183.4911468	100.412578245	115.45902845	37.07265969	56.32621453	47.068772305	137	125
TCL1A	9109.246601	774.73706215	527.4969533	120.478348595	119.0944563	104.8714576	70.93690782	130.234587	157.9204176	170.862827925	109.7087779	76.26465763	158.8671051	101.164933215	75.50897448	50.10508502	88.943002485	118.6559314	41.460728505	73.33785929	231.34914875	115	2
TCL1B	407.4773277	124.572175	226.2415725	70.712187685	59.39470649	174.2037862	87.1242417	75.26613098	38.655175805	100.71003186	38.0349098	27.24955364	48.165000775	43.227100895	19.72819539	21.64852078	33.62600136	24.92979119	58.051671535	58.909608885	23.489106305	2	1
TCL6	105.6922595	57.609515275	46.18625872	14.71622669	19.53250154	15.27164676	13.20413158	10.484430352	46.70211757	37.336967195	19.17211011	12.53170038	12.70659048	10.790575705	10.491080059	9.77580772	10.978942685	12.730410165	10.823689452	7.811485053	20.327120745	8	1
TCN1	692.7156212	428.1413012	207.7572685	151.940596	37.34854782	112.4087141	34.29555781	99.64148775	66.56641864	242.28638742	624.87195965	310.6006573	167.85147005	131.96308725	116.2997957	35.7328789	149.8756929	118.78485405	834.72582455	658.85817345	511.4943319	227	178
TCTN1	915.3957719	110.67285657	284.0605597	141.19763036	167.9149198	207.3814346	218.5361178	210.9441487	99.359422395	118.38577875	59.00911095	45.97357336	83.06103548	184.9426904	170.3882419	232.2010751	147.22252015	50.186637645	61.44704094	136.56458805	48.963485755	111	55
TDRD3	221.9700485	279.9604088	151.3795222	340.2308913	463.5072113	363.9373777	222.084068	246.1585823	339.6767224	453.48444475	293.68993145	201.5029049	193.0901623	259.2327139	117.2664417	395.2904257	186.7277968	159.6776448	2664.1433415	1526.590376	82.278841475	40	2
TEC	27.56727563	26.7606112	18.30500505	14.391065305	9.862792704	12.42624143	10.974798873	12.06896161	34.49453625	20.71614778	22.608954185	14.97231547	15.64997519	17.65949467	45.47552517	38.98273097	15.00052377	22.045458695	17.534748115	191.4519196	77.577490765	84	10.337228208
TECPR2	365.2175919	298.3956836	245.155562	205.33978725	179.0127866	204.0735642	158.9312154	203.059833	348.28333475	243.102223935	313.9129877	239.4062589	326.9293919	206.5529111	371.4740746	241.1277808	244.93886135	247.4735993	221.76628835	199.7718121	279.25040265	1213	613
TEP1	31.70252226	36.012536965	18.0640058	95.668810315	12.77249267	125.1116698	18.01631741	7.382697813	25.16974057	20.772285675	203.3981094	84.32701171	15.933736315	8.5879579935	59.57547669	81.78583074	53.861188215	11.8139131265	9.8305986195	4.110538851	10.734028831	122	26.55468079
TEX14	63.68826761	72.796784165	384.6895986	23.38188187	63.04593342	34.56682104	19.82077604	19.58562697	153.692471515	19.54480785	11.1225839725	13.12687171	13.778885585	116.79191655	11.44318972	8.614616939	15.18348488	18.15447518	13.212076896	90.910414155	9.0903013095	1	1
TFDP3	28.79678626	24.089468265	19.87577801	13.555583845	23.62860237	12.10413793	10.605110359	19.76976946	28.61031626	16.86318598	12.515777245	11.24487989	20.62845829	20.196695235	48.40001371	64.24122004	86.03476369	94.788274185	14.31215459	6.902912067	24.29849709	66.34877625	21
TFEC	409.8832049	751.51277945	187.6239306	57.09416654	19.32744091	68.39699167	48.5610083	23.621283	229.68159975	164.5810403	104.101417615	94.37628207	1338.8916075	2201.2748075	5250.822899	3516.196901	2969.6307795	2288.8065045	347.09272005	566.9659245	37.932817575	66.75839969	31
TFPI	200.5036836	149.95899795	73.15560596	36.82359422	16.91353006	30.74641999	35.88046791	41.18424667	98.63785144	61.957530045	44.624720205	37.65169699	34.704873745	140.16097495	46.60590529	39.17686944	93.96143431	429.7452203	80.33220538	81.30935576	40.52393951	15	34.52079289
TFPI2	122.0069848	57.21228997	74.25467387	27.050197335	16.37458917	16.86616019	13.40654871	9.980950965	71.38806036	30.01134172	11.99766406	12.4094426	10.7215055465	43.236364015	203.8881393	5.887622736	18.06848764	160.63682945	8.287393092	118.77285483	19.66995998	2	10.920856083
TFRC	980.156522100001	2125.801567	1819.839468	1044.63385975	1290.598641	1391.677757	6726.32889	2402.610691	955.165685699999	3720.8805795	1052.8358495	1547.452778	873.67827385	13857.724995	13747.51888	4982.098433	7149.212211	13076.005385	5478.684712	6453.796025	14876.445623	73	85
TGFB2	379.7644032	315.16996535	194.3985796	96.95314217	47.07243397	65.60005868	47.75590778	50.98320322	187.55858524	85.284704975	97.58488907	48.74845644	56.18538231	37.08927107	38.83501836	26.872756	133.42553125	18.618381645	53.5990392095	28.661167395	62.47670099	58	13.66318704
TGFBI	145.2138642	120.67264185	100.72593544	101.953105645	109.0042729	223.0234831	82.39745847	336.6099198	1146.680747335	162.59917604	45.854212835	27.51452793	10451.787975	7507.7250925	1322.463287	10963.04059	14322.89869	3028.8690585	1650.746331	1897.75447935	38.753059095	91.82531002	64.02445907
TGFBR3	430.7097564	349.02271745	205.3017672	1396.1511195	443.7554434	838.9533516	419.6087268	172.5307356	3851.3305905	835.9685536	3026.5614785	3466.171807	72.049814695	58.140499435	61.07243816	55.25099914	50.356283445	64.547873205	77.74330505	55.54773971	207.32078585	141.9115384	45.40478009
TGM2	60.42998886	94.785518055	38.47671742	16.49722772	25.61450561	18.61191843	13.83309234	53.37364874	98.171061215	80.950055365	15.615307545	22.11459786	45.81330138	533.1785107	1019.008756	212.400306	231.37470895	271.73842075	47.59412886	105.185459975	33.15229994	5	16.24005591
TGM5	137.6646598	153.4101417	754.913277700001	55.02087103	37.73243651	52.44108127	36.26356374	32.19459616	124.0070043	120.845477685	65.03174565	56.62407628	57.34925849	55.361517395	59.67150986	96.1915289	60.854193035	71.625088385	96.22952833	135.84531124	145.0962472	4	1
THADA	526.0817229	456.9256073	466.3938436	364.87187755	499.1515093	436.5582996	580.1261723	2192.107359	444.30516715	315.2053065	396.60635795	389.4735641	329.31708435	373.10801285	132.1523256	311.9180673	290.0527064	110.74498345	419.0053683	380.4041873	338.57877715	21	5
THBD	186.8539739	128.6975777	111.8678712	50.417377605	14.31597397	26.9757144	20.52268094	58.83145858	74.21200567	106.212894485	40.6489597	18.87087809	201.8050182	164.9057727	49.22201621	345.5870385	145.05021345	92.89228113	311.82007	358.3326439	33.668756245	772	1060.361318
THBS1	54.144718	41.8717109	27.50218698	18.61240954	22.56819029	22.59091883	14.61210621	32.70710827	97.258998305	39.547288155	147.08108958	116.7523732	95.973354795	26.697037865	132.5632293	197.5999738	30.041446045	368.8601575	242.026102045	698.1572162	3151.5105965	27	32.71560496
THBS4	418.45727	388.51910895	293.7760239	122.1495529	149.8127255	103.6950738	130.9558234	137.473452	208.2951229	317.60916715	150.3672479	90.36494007	141.6735133	121.10859575	92.56353199	94.29563461	165.7048686	117.8186846	136.142534775	189.4686797	1130.955438	9	3
THOP1	18.97045697	48.937938145	48.34280026	171.9362876	181.7133512	113.4948203	414.7035764	60.23223353	148.692049535	96.22336628	122.66826782	176.9285115	30.620418605	222.5388121	154.998868	153.8919709	87.807560255	113.5754334	46.25260185	41.265639093	53.7536921125	29	6.047580507
THSD7A	404.0853777	351.6501202	162.6498531	67.12645359	11.65139052	11.39915444	69.39700645	70.41241528	147.59754507	282.27767815	70.485858935	47.84692408	48.68657267	51.79267442	57.96842193	6.264605087	67.472183005	69.289696605	16.6944587075	23.5688115665	42.40338944	3	1
TIAM1	142.1335246	101.79660224	334.0930148	247.8353833	989.813953300001	1023.883354	740.4000032	1932.487753	289.02670305	2127.698362	437.0734148	749.687345299999	1087.8178405	750.03677635	350.996754	733.6944146	1197.0697665	1181.009333	1480.5283565	872.5626961	87.957355045	16	4
TIE1	13.20330223	9.732063549	8.690411537	6.041298133	11.15570617	5.77375391	5.843660302	5.252138017	19.730512516	14.386040355	55.875668405	101.3421883	4.875777959	238.1250776	4.475079556	7.189079707	7.9099764485	5.1582459355	422.9017844	942.329605249999	5.8663535435	16.1950877	5
TIMP1	499.9167519	466.786428	1680.727758	1007.09993515	699.2841876	2224.660973	1181.833846	475.4677938	1662.6895406	1923.7235295	1250.8459295	954.085520500001	3352.9038955	6312.102897	8781.166172	5227.704575	1128.19749995	1884.7393615	9957.614748	14696.52585	363.03913115	1661	1572
TIMP2	39.53985592	33.257332595	884.629908199999	21.101054235	35.00468525	38.45246354	10.739463384	34.08416472	47.70829604	51.329154155	33.58575064	20.51228361	1211.31162	2777.0507505	1005.032948	4144.266377	1217.6810052	576.61247055	401.2844522	518.50836655	1329.9130115	1555.653933	1555.653933
TIMP3	107.1302568	153.2504533	66.9785433	54.439234225	25.17381923	40.27935012	39.12944479	40.02420019	109.952584965	149.17005303	64.55241753	91.8474991	46.377131375	191.9731063	64.43955375	109.7837641	706.9334666	159.37145423	1029.17870735	852.40517825	35.60192972	2	89.9999999999999
TIMP4	98.91396141	53.72822425	206.5187523	18.471257735	16.86486417	19.10891585	10.498928538	32.03037821	45.28633826	15.58135005	36.29411141	12.79928991	21.376380115	9.76830658	5.562411305	5.535646875	13.073468766	13.174136475	13.371501305	11.7792308105	89.1166048800001	1	5
TIPIN	58.68408352	148.30882675	60.86710006	164.74954905	198.6405607	132.8711306	1119.556329	237.3593322	67.188239525	89.70566227	152.7821444	675.1526056	95.86858616	163.06981475	80.39670892	99.15217293	116.45386105	85.837081155	118.36154915	154.798304655	16.086026731	16	3
TJP2	98.95484687	72.505169875	152.5085819	127.2897044	160.7704231	126.0241565	262.2385647	533.8716989	85.03319892	290.2879444	170.50550005	179.299486	476.0063599	256.610503	1880.658609	658.9717293	611.7559046	1077.8137136	205.857567	286.53538365	12.3281334805	60.81551158	37.10041981
TK1	112.7063749	181.5176754	228.6993886	103.90308512	36.55589246	150.685271	998.176378500001	377.5820471	115.71649407	327.9579246	241.8952723	263.0557793	60.974630015	122.1667648	21.36035643	64.80982467	91.48453884	104.001482235	131.83658961	182.89210289	140.181442535	23	22
TKT	768.7854255	1461.756321	938.937471	1309.4397975	1008.610802	1492.518126	1695.944089	763.159474900001	1786.0514218	2268.3064055	719.40591805	937.6128576	7928.8148935	4448.6281185	740.1082235	4931.63457200001	2420.069511	1895.641238	2164.0589385	2251.4938225	1886.4421765	2983.788651	1635
TKTL1	86.99669932	65.912376455	140.4482062	140.379887165	353.6177933	210.2725936	23.60390948	19.75369777	294.6465546	43.659946785	586.09756435	205.4610228	20.346738295	22.53293624	21.03867753	7.482760687	22.47726725	23.76212811	29.99100811	13.03978102	1611.16594	27	22.65198041
TLE2	213.3854243	175.47686685	230.3136431	289.58399315	617.8302267	283.9514006	209.4983352	113.7367256	296.48782435	50.014129725	126.0162486	136.8031013	101.509717745	92.785339215	65.13063885	70.0128844	78.956565365	83.21121004	52.899882085	66.563868855	142.6964775	36.61810393	30
TLE4	418.8943081	447.83789155	488.8891003	632.4491554	594.8651425	675.089111	199.0469667	261.4924863	796.01331965	313.60682005	948.28562365	963.1576877	1165.584724	289.44707125	284.5352036	458.8219003	552.12463285	346.5275294	525.91151655	486.341965	4267.4191755	1421	703
TLR1	282.52433	244.6986971	457.1752086	107.38283765	102.0270487	159.3981042	66.90760777	135.9028549	200.22351505	181.29071395	316.91041925	127.4512736	1218.4266035	651.36884925	1301.669848	1094.599131	416.9291604	132.1109659	140.351990455	84.162631755	316.53038805	1489	648
TLR2	176.5022006	231.0759194	134.7170487	133.1422596	127.1183721	156.3276599	101.3454251	147.4364672	481.84333755	131.791779525	142.2948704	143.3421069	4930.988227	782.5579244	5496.887466	3334.182695	1225.047999	432.49823925	688.3727309	1745.179289	110.596643015	1442	839.999999999999
TLR4	385.3736007	375.07143365	148.6552744	66.98326333	16.90644029	36.66727053	45.67274256	22.82497199	398.63999925	205.83246335	126.3557055	144.6476873	1777.2895335	900.18854685	1434.331673	1954.721439	1102.2826455	178.79268015	328.84222225	163.45224045	467.77592885	2098.158031	1882
TLR5	498.678353	353.6594429	229.3409149	153.91460715	300.4018079	187.4570568	95.56264222	150.556371	332.50851115	311.4526501	130.14645505	111.7935055	1536.6333045	291.1714522	61.02184751	1107.791621	217.8744525	114.224814195	107.468220915	81.941059955	113.80936792	62	26
TLR7	105.7945295	201.5284921	74.80612159	8.4983343875	56.09230525	12.20453436	6.128120802	30.91912165	118.674717265	81.87268394	35.72714877	10.6751471	576.4682151	30.841332115	966.4309226	568.5658191	36.72917677	59.672162385	24.02346607	16.39699038	150.6220218	22	4.725501703
TLR8	19.82223674	19.742944145	43.4672939	6.1451841545	6.026836633	10.42172279	6.103568101	40.23800291	119.29971419	14.930720135	7.309726201	5.958665559	1529.732218	623.68620325	2622.014677	1125.73109	563.21451285	630.17512155	15.26339563	6.339414424	9.4850555375	1407.871102	501
TM4SF5	295.5373225	270.75109995	588.9103679	101.965309535	201.9562704	100.28856893	76.29927619	105.4335438	119.43839944	565.61708405	119.86004585	89.8452893	97.54316207	86.885838265	142.8551053	105.8312163	103.30596345	132.04736345	69.582210465	80.18672396	161.991694	8	2
TM6SF1	790.1190713	625.6111956	254.3720148	180.2022325	200.2008933	273.9531951	236.1841166	118.5763015	513.84965255	335.6031479	501.888613	1538.874866	841.2007804	2418.114957	87.63873933	1479.710299	3026.3079295	285.1802485	3968.022649	3587.272082	3490.4793485	225	67
TMED10	1407.625983	1575.9467345	9409.602955	2136.9247205	1604.786451	3453.40074	2234.790121	1805.955831	2539.3652515	1446.9526465	2445.6758395	3075.313434	2037.278345	2944.893748	1017.15554	1962.116963	2908.0760975	1036.2108865	2614.9933295	3131.767072	668.7483947	244	49
TMED2	1100.653143	1786.205168	10046.49633	2713.349727	1114.337334	3722.244094	4030.504116	1117.82148	1224.168232	1424.818679	2382.0136415	3147.334391	2183.1631285	3051.124151	1741.677665	2199.379065	2751.8357715	1658.6709895	2747.7889985	2549.896146	797.208197	611	359
TMEM100	362.4655339	316.6147732	135.8017278	31.64214002	9.689512144	60.76517421	39.47224538	43.07833421	179.9316822	107.383409255	54.03102507	41.77784413	41.627613495	32.053541515	31.39632562	15.70311567	30.07029296	32.007355715	32.534427788	46.9181510795	48.879894765	1	1
TMEM106C	174.2509425	171.37063015	224.2860987	529.47133295	620.9633329	378.559551	1649.863032	910.653305099999	265.73170105	571.1132869	274.21590455	534.904005	67.32387992	84.727947015	50.31329765	66.61315488	52.53509912	60.999201015	267.7524149	476.1571282	102.55652851	96	40
TMEM14A	655.4833189	763.78058015	1005.254097	784.7502605	682.1316618	1023.328593	1173.230821	862.7199031	855.03322885	594.26359995	581.36536805	489.2443482	20.37616078	220.38393175	118.5435228	202.6665157	262.75427925	184.18045865	1752.2736185	1176.546506	231.9733073	27	15
TMEM156	664.077291	640.8129078	725.16313	167.1701154	104.543987	191.9223934	335.0562426	295.7973682	268.2747822	302.2460114	151.9546022	138.9348336	22.1122877	25.446703285	15.29185048	13.79766161	34.273851905	23.76408824	17.44257565	21.35428724	263.08360475	31	3.472458762
TMEM158	63.78582489	49.256007105	30.94017775	15.86526203	10.887914336	16.6573814	12.50368836	23.09842112	30.211277125	23.0657867	13.897050001	13.62934505	25.896517505	775.0892593	94.1721848	20.24066652	459.9309456	93.52843106	124.835614035	427.89399535	21.238560795	88.72921261	36.33551223
TMEM176A	604.9264421	343.74741335	160.6905857	40.326258315	40.51076505	45.87259473	124.6229867	214.0665868	337.3795909	196.18191075	86.6786022399999	82.26307908	2735.8477665	2075.499328	11627.39418	7438.608348	1106.95646605	6581.644738	825.81508435	981.739645049999	261.6145497	8	3
TMEM176B	249.2471036	124.41200945	168.5674294	41.76904226	21.00259324	66.92916788	65.47335925	34.89536003	99.918420665	232.68169475	50.832974705	54.27198493	5837.8657365	3638.121378	8034.93181400001	7375.960854	1720.789545	6247.190197	1086.08160715	1489.2663621	49.67548972	53	19
TMEM204	789.364486400001	527.07383785	383.7400118	2119.854685	3102.360132	1969.050563	935.2594021	1093.994798	974.5695173	1048.58384715	913.662687449999	558.2867743	154.16742185	99.846873305	38.15714826	77.9428878	146.4834499	105.828403005	56.187282295	71.91360248	257.39762925	95	5
TMEM38B	773.8940442	705.9972384	363.4952316	309.38112645	157.0072723	318.3694962	401.2458834	65.71467456	234.760820485	99.2406347	177.36659485	290.0965659	183.4027851	1593.5111	473.3764416	228.0319249	482.1471705	424.62977835	578.2260235	464.6532242	488.6712739	10	3
TMEM51	175.9949069	150.7228461	243.8048803	86.118464765	42.82176886	104.769948	22.86896306	95.5545692	42.584473135	152.32882075	31.23244209	19.36780975	159.0796848	457.28723705	529.687057	2036.14727	597.40137185	263.31884135	251.5345251	158.3848045	133.72672368	3	1
TMOD2	254.3788342	169.9208949	50.59859655	30.26530163	41.85794098	63.74220148	63.93515263	31.78880394	23.141551345	23.16848728	31.935813395	15.53482593	49.83501617	29.62051916	49.95868148	59.76242242	9.790284456	47.09832587	21.374681005	23.5517119575	54.8691445	202	66.92870001
TMOD3	14.33200901	15.474934825	12.36108196	78.63567955	4.724553533	200.9501473	354.0921372	48.25356402	10.905740434	5.822209031	159.88639993	189.9505351	156.87895215	156.4836652	45.64932963	57.98006472	162.73016	271.746348	25.6795612325	67.889986425	37.6200921015	542	118
TMPO	1025.816662	857.27684635	424.7714739	546.6890302	290.5799094	801.1680104	2011.604475	457.7486994	364.11975585	481.229266	425.0067101	762.4425794	628.56241005	217.1606109	96.18631553	110.3071916	196.2239622	215.28371785	117.761192875	143.761949125	162.4997856	6	3
TMSB15B	732.9379962	544.22742735	487.1670107	236.00215595	204.5547191	241.6107267	199.1932349	143.5574105	260.32953945	275.267782	205.60512815	249.567524	106.56112535	107.2057962	106.6455573	108.4997288	82.539681855	115.74517655	1111.87792475	891.65763135	70.6447606	1	1
TNF	363.2887678	319.75048405	100.21408335	111.61364096	120.1572638	180.2239257	1343.234053	679.697138299999	179.856461735	833.81603625	194.6476499	1539.522963	968.52396885	201.80049295	2726.035499	276.3188177	390.7739542	440.72434245	62.62671321	3625.188807	199.3876915	190	75
TNFAIP2	657.2639055	482.24262675	469.767647	149.24876485	131.8671471	184.4432409	118.2529217	99.56707795	463.3028754	299.56124445	297.18312155	344.0567795	1720.389063	884.48636295	3284.922878	1178.496495	938.55794775	7411.072919	207.5604454	464.21589505	707.45321255	1993	1592
TNFAIP6	453.8208186	377.6869558	177.184334	83.35899929	30.14107673	94.54991363	73.0803871	56.62704201	207.49659775	198.303013675	132.3038714	133.5885874	231.7125687	334.23254685	13574.44945	328.1376361	245.77480695	9448.411195	225.721119285	2556.735431	188.11860965	1535	5929.983061
TNFRSF10C	73.62882042	68.022469415	45.32324213	26.607394515	24.11253752	58.97767304	42.47911186	21.10476523	61.94614317	61.485283395	23.24958995	34.54714979	235.59835895	49.53948198	33.08829481	65.252667	52.829280255	47.366324365	62.62334308	61.174035225	262.63211115	2089	2703
TNFRSF11A	108.4497182	73.688780725	52.47946008	11.6862244665	7.653507158	30.5846904	40.69086221	12.17894429	131.8221677	866.58571275	88.932984945	75.97197507	16.545608735	34.855386485	60.91300016	401.0578091	275.61249185	658.7345789	21.6491039285	62.088667505	14.818861786	3	2
TNFRSF13B	624.7758345	1240.8783205	1123.430204	197.8802849	319.8864751	132.2552232	158.7666454	187.2741419	420.10681785	468.5916117	240.9897411	166.2643958	182.1177593	147.7240907	204.8924469	146.8798115	175.5239773	159.54469095	134.68190565	156.00111975	258.7816124	4	1
TNFRSF17	54.17919749	391.15035025	9103.62188	13.731672305	4.927013181	15.77836699	8.79950377	7.900314991	26.54599592	65.701146465	13.88695135	8.465826996	10.2967917925	9.356643926	7.011104032	8.972785637	13.182217355	17.456878115	5.9891482205	4.9504911915	22.5479644955	1	1
TNFRSF1B	492.160897	718.7977948	47.37689918	825.06789915	457.3132008	1187.481263	1429.572018	2177.71618	1402.74466625	4924.764764	1190.4295015	2388.095749	5078.042636	1349.162211	2042.034978	1558.895112	786.9628322	1623.577046	290.2162255	309.6107153	1743.4521273	2815.808747	2815.808747
TNFRSF21	87.66138742	72.073744225	113.389823	22.379368275	20.38969878	27.05951815	26.20079284	14.01949006	66.159841485	37.19137437	43.850214915	17.57589018	24.459047855	432.48418875	11.87402461	408.9094408	263.4751926	47.62708294	163.71085005	331.57223155	29.00088784	5	10
TNFRSF25	60.74596719	116.01708485	74.98926138	521.552378	1519.845823	1009.128246	541.2124923	1482.382001	441.0847144	1687.08999	315.90473695	257.0404729	40.91508014	38.822711355	20.55569327	13.50997789	148.63583505	105.47231843	35.27151377	29.389091855	94.09117732	28.57056429	19
TNFRSF4	36.62677652	34.071873255	230.331492	19.376642845	18.80982866	553.1121671	1907.840669	1240.994544	43.803753065	2305.97991675	204.7581178	718.283118	17.9655373	18.025432925	1557.910492	452.8133809	204.18717525	1732.3502085	57.252565915	314.5744483	26.44508314	6	2
