Gene	X237L.Vneut	X237L.Bldneut	X244L.Vneut	X244L.Bldneut	X253L.Vneut	X253L.Bldneut	X270L.Vneut	X270L.Bldneut	X131_V.Neut	X131_Bld.Neut	X132_V.Neut	X132_Bld.Neut	X135_V.Neut	X135_Bld.Neut	X136_V.Neut	X136.Bld.Neut	X138L_V.Neut	X138L_Bld.Neut	X139L_V.Neut	X139L_Bld.Neut	X141_V.Neut	X141_Bld.Neut	X143_V.Neut	X143_Bld.Neut	X146_V.Neut	X146_Bld.Neut	X149_V.Neut	X149_Bld.Neut	X154_V.Neut	X154_Bld.Neut	GSM1571528	GSM1571529	GSM1571530	GSM1571531	GSM1571532	GSM1571533	GSM1571534	GSM1571535	GSM1571536	GSM1571537	GSM1571538	GSM1571539	GSM1571540	GSM1571541	GSM1571542	GSM214983	GSM214985	GSM214987	GSM214989	GSM214991	GSM214993	GSM214995	GSM214997	GSM214999	GSM215001	GSM215003	GSM215005	GSM78545	GSM78554	GSM78546	GSM78563	GSM43011	GSM78529	GSM78537	GSM78557	GSM78565	GSM43004	GSM78528	GSM78552	GSM43001	GSM43012	GSM78530	GSM78549	GSM484551	GSM484555	GSM484559	GSM484563	GSM484571	GSM484579	GSM484583
SLC35A2	51	81	314	86	155	92	0	77	9	23	380	179	169	95	575	96	543	132	0	56	0	166	0	271	266	77	346	48	236	135	79.0216033602563	34.5043409036096	45.3750163234928	41.7224878478866	45.3102994701629	45.7990312383576	58.425458352481	54.0743175304595	69.5968419391395	67.9191977965713	49.2477795267411	56.9133399435462	85.3881541882742	85.8576965758104	55.6450315336262	80.7503	81.3939	98.6222	126.254	110.03	92.2922	115.843	96.284	93.7431	39.1222	76.7034	62.45	163.76	78.69	304.57	82.69	124.11	77.96	48.72	50.12	53.46	57.6	54.16	46.67	57.76	64.26	50.53	54.84	168.2882	217.6007	141.8967	307.5344	198.9084	162.0669	172.304
SLC35A5	510	124	256	145	25	142	0	74	38	81	26	194	46	149	7	37	45	134	11	113	0	251	45	172	0	111	73	60	33	84	182.752936428252	183.675644922244	240.873122472197	183.675644922244	144.18908184074	126.104806588689	118.055198984857	320.150274784145	141.764388601948	212.073888439116	183.675644922244	176.770905660661	203.561370169399	196.652254529633	393.120211837221	233.479	251.113	273.571	216.107	193.119	179.727	357.249	196.533	220.982	157.752	193.651	175.393	148.11	98.01	106.02	108	147.81	214.05	86.64	87.22	48.77	108.87	160.65	120.59	144.65	103.15	103.22	108.69	420.4268	801.1515	396.9839	589.5363	644.9348	412.5928	511.8217
SLC35B1	263	85	61	98	75	137	5	113	34	60	19	131	52	139	7	94	17	156	47	97	2	109	197	155	0	84	35	71	5	108	133.795501872932	120.214171534762	217.693109149147	162.398159504786	99.9184673850007	96.3632760889604	113.947241404123	79.0590847296289	110.074912100757	99.6796985308621	93.3024233716946	121.590785659081	111.20699421018	113.87088717313	94.0881993683427	205.754	225.878	169.577	141.19	186.217	168.371	193.232	242.992	233.179	181.423	280.395	235.69	33.48	32.07	31.99	33.39	46.82	75.08	30.24	33.85	33.95	33.95	54.25	33.18	183.58	38.85	47.74	34.25	252.2712	261.6419	225.7516	343.3999	306.6964	289.4075	290.2472
SLC35C1	4	104	24	36	0	77	3	53	0	25	2	40	57	55	20	9	22	18	0	19	0	32	1	44	0	37	6	27	2	47	33.8574755915819	33.857037255123	46.345408945224	33.6217090027902	78.789140295408	30.8682977117494	26.68655960369	41.6155996400075	33.7908031919858	33.7908031919858	33.7908031919858	37.7486915157042	49.5248265059422	40.9024901435385	52.973530783063	93.99	159.291	89.8719	90.7914	53.9228	119.889	92.414	125.448	89.7771	91.845	155.026	87.5241	4	4.14	3.97	4.13	4.02	4.04	4.2	4.07	4.13	4.15	4.08	3.93	5.8	3.99	4.02	4.17	10	23.83422	10	21.89653	18.22781	10	10.59114
SLC35C2	380	435	301	359	14	552	2	385	132	295	52	584	420	493	135	472	152	575	0	386	2	589	1	887	84	412	216	305	47	471	497.041980258165	343.47849921376	360.666865636394	474.663170826572	466.524180377169	323.371970745317	719.403976123065	302.66401079494	307.106239558056	368.706893066765	391.482252913554	383.683205564963	316.835218505425	418.313602409513	543.177086243777	191.837	184.717	143.973	120.311	117.104	121.461	151.108	165.247	158.507	143.185	164.607	154.449	9.67	9.76	9.41	8.55	13.05	10.71	9.84	9.87	6.36	9.57	9.7	9.57	9.59	10.13	9.52	9.86	102.9442	100.9949	85.66774	81.64429	110.2725	104.9478	116.5982
SLC35E1	280	231	179	319	46	297	0	187	244	160	55	332	174	239	100	284	173	320	0	241	0	327	0	444	0	214	69	254	70	316	99.786136591006	83.3839637045441	103.167234777409	101.810166134558	106.644650431937	69.4688052772967	62.5358822804995	119.798633691741	102.904991647216	112.946664657577	92.747403604682	117.943023959214	88.9386535095226	102.653261694652	100.214055960524	775.591	599.983	673.663	630.111	891.208	723.145	878.287	645.423	653.062	958.02	726.362	623.073	606.56	1006.02	494.73	710.59	662.89	369.47	524.3	784.4	391.3	215.01	339.65	432.58	61.99	1027.05	587.31	612.98	1584.878	2174.534	2827.075	1418.067	725.3721	1654.345	2158.43
SLC35E3	0	143	320	210	37	214	1	101	35	82	25	133	64	62	27	26	54	198	180	94	0	127	21	105	62	80	91	44	22	41	109.473896027151	71.0487236307673	185.260630701535	120.069769684031	66.9145478369463	131.323985295445	81.0323653157437	53.6557473939327	123.93750083941	80.9028242668117	46.6646126461401	65.9245276459951	140.786168839785	122.387702815352	127.520461820188	198.644	241.31	274.683	407.009	471.767	278.819	369.746	396.505	251.136	84.2953	269.754	232.368	41.86	36.9	36.36	41.19	36.37	32.15	39.51	39.26	38.55	37.22	28.33	38.62	35.74	44.11	79.13	54.75	174.8303	324.8674	121.197	148.3918	181.1134	200.8836	357.6664
SLC35F5	340	290	131	225	4	323	4	218	10	74	21	105	46	105	32	64	29	138	0	84	28	96	74	140	7	97	54	61	11	79	24.809854580726	22.7080050586308	30.4429204504887	27.2068020735382	30.4429204504887	30.4429204504887	30.4429204504887	23.5190596221314	30.4429204504887	15.6915021148639	28.030229548568	35.1157964809552	43.3993628988758	62.8855879234972	34.054856243568	76.6366	107.841	106.264	98.6791	77.2272	90.7924	136.158	150.911	85.7988	68.8399	91.7377	85.2548	9.34	10.31	9.32	11.39	9.5	8.68	12.31	10.5	12.32	12.28	9.06	9.23	7.36	9.68	9.46	10.56	13.24339	55.39481	17.39582	13.20032	17.71396	17.74068	37.06419
SLC36A1	21	68	136	151	6	190	0	78	6	15	11	68	5	15	5	4	32	71	5	23	0	35	0	23	16	36	50	18	22	18	152.060778279579	110.205410722885	310.611965594624	225.062868290011	109.035930880624	224.587786933272	158.245642556254	111.160456721954	164.406140972713	180.441159673389	167.21813597096	202.525680382297	200.533880007989	205.508989740532	169.725885382258	187.306	135.667	295.722	281.004	297.32	259.367	257.158	343.001	177.12	70.218	186.295	153.579	59.55	59.06	57.02	50.81	167.92	53.85	52.79	44.23	47.02	118.94	54.78	53.4	76.04	46.93	50.91	39.35	54.90313	113.2397	24.68108	23.43788	47.13817	27.6719	43.03527
SLC38A1	30	74	29	104	0	110	0	21	15	56	8	93	26	93	9	2	0	20	0	33	0	51	0	38	22	26	22	78	0	60	24.962000501413	7.69367300610753	5.22618655026287	11.4793379461817	9.44572763914334	20.2323279901953	17.0186604157802	8.83972455455293	11.0725265695905	17.0268710522457	12.7517588534291	5.25939234380383	12.9205964482314	11.0725265695905	37.5183414024786	3372.97	2292.77	1214.63	771.684	260.333	522.925	538.216	1207.41	1503.38	4223.92	2182.9	1627.5	271.86	21.09	165.5	25.27	36.48	47.3	11.24	11.28	9.71	9.29	14.33	19.75	53.15	172.05	456.88	195.81	14.16166	13.77342	10	10	16.39831	30.5364	21.35304
SLC38A10	166	131	365	347	179	210	1	282	273	109	160	336	460	277	237	119	163	283	0	162	0	275	2	329	0	160	214	97	189	348	97.0294886168013	131.816631172984	115.238773844144	126.001605124919	77.7014705120513	147.709230584519	90.0253554778749	89.9899424906466	178.560760180148	169.364323083774	112.214976704555	73.6046268465136	58.4437042860012	69.3548525504107	164.123176291175	745.943	597.702	654.684	722.804	754.151	1102.65	666.789	848.718	611.697	410.435	666.587	567.129	150.62	108.48	139.6	137.44	263.81	174.16	92.21	123.09	91.51	174.46	195.37	171.8	136.32	181.6	128.76	126.49	51.66559	64.73144	69.41764	34.4487	66.03155	64.53092	42.94481
SLC38A2	1376	1348	3959	1243	1079	1747	10	1296	657	562	362	1275	598	843	465	970	450	1035	11	587	178	849	415	1311	328	768	573	535	240	1050	1933.403683449	1832.52716577522	1575.70704615666	2160.34366861674	945.672895409767	2297.00213130027	1352.3860644957	2325.13927438566	1332.5752422706	1473.45597513712	1635.69184155749	1951.24997718966	2598.15295433591	1326.14243332126	1601.17239173466	3323.51	3309.71	4341.71	3176.61	3797.7	3468.59	3143.6	3414.35	3468.2	4801.33	3398.51	4149.24	3832.78	3677.02	2165.49	1112.53	630.64	968.49	898.56	596.2	616.75	962.48	1211.38	1094.9	1525.7	769.32	1009.28	1394.22	392.6343	764.658	507.6707	401.491	420.2263	361.7489	338.8726
SLC39A1	100	283	375	544	672	531	4	514	261	237	48	540	353	480	523	661	191	459	1	227	1	757	911	1176	402	496	194	127	84	550	29.9863640302083	28.7586133675731	28.7586133675731	33.256629883679	30.9550573064059	31.5551902831446	28.3895797314775	28.906681977459	28.7586133675731	28.3895797314775	23.614863643215	30.1752474157889	26.2764875965985	20.4427046641306	39.5862277900871	46.2518	87.6299	80.7602	97.9746	126.893	127.188	95.6148	98.4281	94.3214	75.4029	87.3327	92.8795	93.65	105.96	93.46	107.37	85.02	66.38	125.54	103.92	106.58	104.04	103.23	104.58	102.46	105.48	215.92	108.37	197.9352	512.0853	256.3997	265.2096	438.8599	215.0922	401.49
SLC39A6	20	33	24	24	2	39	2	23	0	2	0	5	6	4	1	2	4	9	4	8	0	8	0	4	0	1	0	2	1	5	118.697051017718	104.967988492172	168.511021727692	191.413671619061	95.4971517115415	288.500802363532	202.871372745459	278.91768185262	365.879035792143	244.88497935343	176.214388528624	304.609605926121	265.965097574954	369.194135932142	214.435825233406	456.901	580.875	459.342	439.344	380.582	472.18	647.118	728.7	356.768	408.422	534.83	563.425	141.72	82.39	92.55	79.32	167.04	248.09	30.3	35.92	22.35	124.58	147.26	99.11	437.18	205.73	188.22	169.17	64.8336	18.78445	30.48111	13.23649	22.75212	26.40453	33.37144
SLC39A8	85	19	61	112	1	55	2	14	161	69	84	134	119	145	390	48	0	29	150	54	2	149	975	222	435	79	58	59	100	104	19.9049133914569	25.9071744618425	101.564599015174	43.9466795004876	27.9531137805069	55.4124452949112	50.7010728394094	84.0769978745657	26.3728960784354	21.9653524866727	26.3728960784354	27.9531137805069	38.6675937105763	29.5677644162337	56.9204675803282	93.3287	112.9	52.9829	46.7505	15.1767	35.2847	22.8574	48.4833	41.1323	81.9566	101.395	81.1317	21.9	17.92	19.02	35.48	12.72	17.02	19.32	17.7	19.55	19.14	17.74	10.99	686.43	259.51	52.55	98.17	10	10	10	10	10	10	10
SLC39A9	52	105	115	193	22	228	0	170	42	147	0	199	52	156	12	33	0	350	0	169	1	182	59	230	0	170	43	131	8	174	122.574774560811	57.5099676068399	204.616874920402	100.00306037656	81.9827945563779	114.550688525817	76.4965519879534	140.955400647308	74.7343045501296	55.6032747216149	149.125192911787	205.342308767057	140.690585041903	123.639709896256	117.443272448854	308.407	291.834	351.179	335.43	236.677	390.029	422.064	486.65	400.837	236.479	394.611	335.161	9.37	9.74	9.61	9.82	8.44	11.43	9.96	9.69	10.25	11.84	9.72	9.53	11.11	9.57	8.93	9.22	10	10	10	10	10	10	10
SLC43A3	387	89	37	101	51	250	1	36	128	23	40	130	30	105	67	26	106	33	0	76	1	40	395	77	151	31	58	90	44	127	21.1585036918343	34.4267943132393	39.3648362282797	36.4839249438922	19.0668721215616	9.88827116050245	21.3194579094933	9.85258274084981	7.12644692065614	8.98876270657281	11.1554753501541	7.70008010797837	16.1583316141369	7.67028589827374	7.02734990570088	70.2919	102.821	60.5248	58.226	38.1591	29.0218	48.5673	48.9842	58.1921	75.8098	133.805	102.436	63.98	40.31	104.97	42.53	39.81	34.77	29.91	45.82	33.97	29.57	45.15	26.24	1993.57	749.21	342.23	207.52	18.62438	12.00709	14.79386	23.09953	26.12297	22.9315	10
SLC44A1	79	77	143	86	85	134	2	100	0	25	7	160	23	66	68	28	18	55	0	44	0	79	0	75	0	39	21	29	6	80	124.772330021709	78.2168863260807	208.839696506873	147.053650571338	74.3373547723506	84.3441728924504	151.922332859329	230.47970438902	99.7291990873267	87.2170404540921	156.812603975854	131.491553389172	161.186943514012	142.937008341348	102.16271305806	184.145	157.932	200.532	120.687	114.454	115.914	70.2939	136.478	121.478	162.346	163.665	147.216	13.7	16.23	14.19	19.37	13.92	10.93	21.31	16.32	22.1	21.52	13.27	14.01	8.61	14.05	15.06	16.42	245.1887	247.6396	297.6565	192.179	337.7525	417.1726	223.9136
SLC46A3	45	89	106	123	24	207	0	132	11	42	6	136	17	67	0	1	33	103	0	56	0	43	0	40	0	79	25	34	0	49	103.528881359942	173.167405070747	112.828075714617	182.65703681528	47.4079744573945	312.001651626447	103.510940573746	261.687313217582	103.510940573746	118.729283312508	103.528881359942	101.425702863938	113.902670274219	104.593184460626	133.517072004619	144.651	136.612	107.058	98.2832	69.3892	90.4552	89.5462	113.47	126.772	116.284	157.308	115.244	7.07	6.49	6.18	7.02	7.74	7.04	7.12	6.62	6.7	12.27	16.93	15.62	28.76	10.09	6.95	6.76	128.3102	103.3115	80.44405	42.86607	146.0099	124.7113	99.02476
SLC4A1AP	30	155	131	134	128	260	2	80	44	73	9	161	18	117	4	49	13	114	27	93	1	129	62	202	0	81	18	55	43	127	161.907914724077	206.964050325451	262.344275376397	287.598793630922	100.862410401448	60.9940005008539	59.3862161196571	143.88837583378	112.855515441938	77.8534102697708	234.995647049838	205.261257047566	199.260118718198	130.557572595791	191.626144994455	268.63	274.589	270.738	289.011	207.306	271.414	263.744	292.259	259.062	235.235	310.194	283.541	34.35	15.44	11.15	23.34	75.17	35.76	33.82	34.53	19.98	44.7	34.83	40.58	69.88	73.93	28.22	35.18	29.85212	46.02911	21.69654	21.86401	50.14079	32.03781	45.59044
SLC6A6	740	4335	5659	5281	2236	6924	62	5245	1013	1579	1573	2681	1959	1796	878	1765	2058	2528	940	1660	592	2286	375	3537	1340	2021	1810	991	901	2435	5015.48280424936	4386.23073267437	4542.74638904661	4275.07756357913	4898.88496670708	4467.75302104678	3761.63335127594	3546.99069439686	5435.25293970281	4127.56314255067	4378.73033949096	6719.47219281315	4931.73135852817	5258.82867012531	4886.92497199026	3624.3	4511.31	6333.52	6071.03	9580.96	7874.49	8004.87	7508.33	6334.5	2737.89	5704.57	4941.2	341.09	313.63	195.38	167.93	94.84	554.43	106.84	203.01	51.32	17.45	624.69	203.35	125.12	30.33	487.78	154.09	208.13	138.9774	136.0232	155.5604	118.2719	142.9675	217.7033
SLC7A5	1202	26	1037	57	335	40	2	21	2504	22	3585	79	625	96	9261	95	2582	74	2	48	1039	57	0	117	4015	37	750	19	2068	120	17.1776876965283	17.5847694119603	33.0917157546572	22.5737502044199	42.714551081061	19.8255122563586	36.1926206342092	17.1850909987728	58.1474366195568	25.4640104670918	27.2732608842244	19.2268164384614	18.6656934739222	18.6656934739222	15.5593247079933	33.3993	46.9439	23.6147	51.8231	29.8526	33.9692	57.2627	35.5504	68.9224	42.3852	54.1221	246.459	656.69	155.49	1334.83	845.62	6.82	8.07	7.01	6.34	6.94	22.62	10.23	6.73	266.7	190.04	137.02	138.71	45.73705	10	39.14627	105.7628	38.43828	43.03093	22.12495
SLC7A6	38	19	3	22	0	69	0	3	0	3	0	6	2	3	1	0	3	0	0	3	0	6	0	2	0	1	1	4	0	8	20.3899250479832	12.5863744993765	12.5863744993765	22.8680573125829	16.2397575276518	9.26506023059287	12.5863744993765	28.2711861451136	19.2739945346163	14.2249605755666	22.6890280937925	24.5085573828032	13.0490551005834	27.3301410031801	30.7632568975466	314.455	249.707	180.728	184.539	120.129	94.0575	125.074	179.946	186.829	529.633	399.934	288.344	8.5	8.56	8.09	8.91	8.39	12.44	8.71	8.58	9.18	8.66	8.47	8.49	17	7.96	8.48	9.73	10.06815	15.08714	10	10.31309	27.82495	17.11322	20.2939
SLC7A7	118	71	80	158	35	368	39	116	121	75	53	273	193	171	135	215	171	115	1	162	113	233	114	345	101	171	126	34	58	145	183.383510612141	77.5624632196364	109.683284758325	63.2526623919568	178.929612360548	87.7402184999259	70.3979089701513	83.5283852281442	50.0845430661211	22.0807762827618	89.2010320490698	92.6258953563495	70.3979089701513	97.0514107397213	221.88445544634	271.868	335.824	302.314	483.067	423.45	358.101	648.879	826.185	271.268	437.25	814.596	575.5	70.35	43.66	59.33	59.94	159.76	148.45	32.93	30.38	31.19	124.46	174.95	49.77	750.13	57.12	18.42	15.09	965.9648	395.0286	150.1563	815.4591	691.3661	207.6985	1212.692
