"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","enriched.in"
"621","GAGE1",37.4691950369996,-9.26825574318231,3.02676157838252,-3.06210301114473,0.00219787801174605,0.0436543457075161,"Lean"
"622","TECPR1",8.47670130920923,-7.11649722094901,2.32583702050818,-3.05975748008092,0.00221516286706958,0.0438972628609319,"Lean"
"623","FAM110B",26.8983840203342,-8.77077369890303,2.86794595512314,-3.05820745444502,0.00222665369752419,0.044054146830952,"Lean"
"624","SHBG",22.1360187441865,-7.81613645141874,2.55768470200051,-3.05594213598936,0.00224354549092852,0.0443172142967708,"Lean"
"625","SCARNA13",349.151366041425,-1.93347769786732,0.632801727463504,-3.05542417783432,0.0022474242040157,0.044322801181916,"Lean"
"626","HIATL2",32.3993322292768,-8.0181998861746,2.62572570414466,-3.05370811334863,0.00226031883934643,0.0445058945907094,"Lean"
"627","HELT",24.3566862258831,-8.62030251626108,2.82334079287513,-3.05322777116207,0.00226394028837102,0.0445061052543242,"Lean"
"628","FAM185A",23.4456498356175,-4.15171522324405,1.36082952888455,-3.05087091007434,0.00228178654811689,0.0447855111338994,"Lean"
"629","KRIT1",10.9452762585646,-6.6057827354589,2.16635330670912,-3.0492638089092,0.00229402938973784,0.0449542229855463,"Lean"
"630","IL1RAP",48.5854725522178,-2.92287933278456,0.959978292898762,-3.04473481786615,0.00232885551341233,0.0455204343720417,"Lean"
"631","RAB11A",72.2448085306706,-1.74176576849818,0.572093554475903,-3.04454709351482,0.0023303094344279,0.0455204343720417,"Lean"
"632","RHOV",10.9638230170887,-6.9776269702735,2.29359321134221,-3.04222515822245,0.00234836162867797,0.045767647875655,"Lean"
"633","RUFY4",15.1328735748454,-7.55641581739542,2.48405733508974,-3.04196513931206,0.00235039113299445,0.045767647875655,"Lean"
"634","C1QTNF1",33.5608677611769,-6.58181444906326,2.16595184342481,-3.03876305885734,0.00237551608010746,0.0460449785386732,"Lean"
"635","C8orf76",28.3949483552194,-4.46052884237358,1.46789634282408,-3.0387219534807,0.00237584020368296,0.0460449785386732,"Lean"
"636","CSNK1G3",13.7400779988598,-7.03116251737987,2.31334104419722,-3.03939729726268,0.00237052012034405,0.0460449785386732,"Lean"
"637","BIRC3",199.393655370027,2.499029180175,0.823982279495157,3.03286762635979,0.00242241836185749,0.0461465675530642,"Obese"
"638","C1orf172",13.6306344337969,-7.7044577651203,2.54137800807146,-3.03160637286181,0.00243256193102036,0.0461465675530642,"Lean"
"639","C20orf111",164.255917855661,-1.33589123293716,0.44000551046222,-3.03607841532216,0.00239677022621204,0.0461465675530642,"Lean"
"640","C21orf62",16.453949097297,-7.67521218308626,2.53303844324255,-3.0300417285658,0.00244519952548685,0.0461465675530642,"Lean"
"641","C9orf171",35.2039186766507,-9.17660309097924,3.02704327873439,-3.03154010233246,0.00243309598187843,0.0461465675530642,"Lean"
"642","DUOXA1",21.8642949404154,-8.45658001125068,2.79128408843664,-3.02963788110407,0.0024484711325413,0.0461465675530642,"Lean"
"643","ERI2",38.9764311569278,-5.05458342907546,1.66806834900178,-3.03020162938784,0.00244390525950874,0.0461465675530642,"Lean"
"644","FAM213A",47.1900712607472,-5.88504279828882,1.94105844528308,-3.03187305492523,0.00243041391851096,0.0461465675530642,"Lean"
"645","IL19",35.0966613239642,-9.17194060653412,3.02705807047929,-3.02998501944228,0.00244565868997618,0.0461465675530642,"Lean"
"646","KCNF1",56.1799206640893,-5.57462951243566,1.8370146109757,-3.03461359486672,0.00240844038035009,0.0461465675530642,"Lean"
"647","KIAA1875",18.9879823578383,-4.95846664771597,1.63355279550403,-3.0353880580799,0.00240226380476505,0.0461465675530642,"Lean"
"648","LOC100288181",35.182028094601,-9.17564003444626,3.02704633030284,-3.03121889565803,0.0024356859941419,0.0461465675530642,"Lean"
"649","NHLRC2",13.9433447946856,-5.35623175742624,1.76771205408566,-3.03003633710962,0.00244524317583104,0.0461465675530642,"Lean"
"650","NOTCH4",21.8295971181418,-7.78856767296291,2.56503944110043,-3.03643193479376,0.00239396151843357,0.0461465675530642,"Lean"
"651","PRM2",26.8193258832685,-8.76715600521657,2.89245296205435,-3.0310453169789,0.00243708667537488,0.0461465675530642,"Lean"
"652","PTH",26.8497335038751,-8.76894120265917,2.89246605677931,-3.03164878360688,0.00243222021406041,0.0461465675530642,"Lean"
"653","RIMKLA",18.890659614346,-7.89575345092554,2.59945839747793,-3.03746097978957,0.00238580291031663,0.0461465675530642,"Lean"
"654","SLC6A19",24.3228514166119,-8.61896956573474,2.84224006954366,-3.03245656765319,0.00242572002079496,0.0461465675530642,"Lean"
"655","ADCYAP1R1",24.6640341000923,6.98716057265051,2.30814413925931,3.02717687938358,0.00246849467748937,0.0464529242667695,"Obese"
"656","CTSL2",19.3762991547853,-7.60274375783337,2.5136762196059,-3.02455172966761,0.00249001885422301,0.0466243537401806,"Lean"
"657","LRIF1",13.8069347215364,-3.52308610078615,1.16463650272249,-3.02505210213699,0.00248590299268696,0.0466243537401806,"Lean"
"658","MCOLN2",37.4316909829879,-5.92523083934942,1.95917809011036,-3.02434519314967,0.00249171955715171,0.0466243537401806,"Lean"
"659","SNHG7",14.9172771366465,-3.53632648881498,1.16933430592186,-3.02422196193677,0.00249273479756442,0.0466243537401806,"Lean"
"660","TCEAL3",16.910626570393,-6.30095487038221,2.0838384779454,-3.02372517691235,0.00249683140035635,0.0466302179405946,"Lean"
"661","ZBTB24",8.07474418561604,-6.44780355031003,2.13313249381458,-3.02269248113123,0.00250536696168975,0.0467188398937789,"Lean"
"662","EPN3",26.9926289729373,-7.40313386978688,2.45020248604282,-3.02143757993783,0.00251577504530281,0.0468420592271939,"Lean"
"663","AVPR2",33.5592632482629,-5.17587770964873,1.71412959911628,-3.01953697801914,0.00253161386838207,0.0468538626751913,"Lean"
"664","LILRA2",113.53970821361,-2.1264217640774,0.704208752682053,-3.0195900803259,0.00253117010018695,0.0468538626751913,"Lean"
"665","MFN2",541.503249906403,2.64719081731747,0.876633699910004,3.01972285298778,0.00253006084984279,0.0468538626751913,"Obese"
"666","TAS2R5",52.8889573379635,-3.81346883714702,1.26239810371788,-3.02081318556801,0.00252096846126329,0.0468538626751913,"Lean"
"667","MYL7",13.5932621870949,-7.70068086040767,2.55088168524975,-3.01883105944747,0.00253751989115748,0.0468927588881665,"Lean"
"668","LOC283693",21.7811536221607,-8.45096347617493,2.80064168037302,-3.01750971407715,0.00254860872577771,0.0470271723861318,"Lean"
"669","CLDN3",24.1960757417912,-5.49504009062244,1.82162869258496,-3.0165533255983,0.00255666244137198,0.0470935940065991,"Lean"
"670","SRSF3",1057.60631367109,1.42562570202567,0.472660048960901,3.01617558996106,0.00255984974723523,0.0470935940065991,"Obese"
"671","LOC286367",38.7846410857811,-4.77503223555644,1.58343232480402,-3.01562129353867,0.00256453343904706,0.0471094473467869,"Lean"
"672","UGT2B15",24.2766305938627,-8.61665915486927,2.85782250757127,-3.01511347609624,0.00256883127022962,0.0471181759476939,"Lean"
"673","OVOL1",24.289536561391,-7.95728391821016,2.63997146355076,-3.01415527708304,0.00257695877726735,0.0471970191509619,"Lean"
"674","OBFC1",75.7296985462899,-2.68611764930488,0.891434059671157,-3.01325445237729,0.00258462106882708,0.0472671206147812,"Lean"
"675","SCN1B",208.44856834931,2.29278900454404,0.761202952461592,3.01206005196062,0.00259481259760207,0.0473832001156194,"Obese"
"676","SOS2",26.0416682005676,-3.93172863084798,1.30573651320739,-3.0111194648223,0.00260286424570622,0.0474599181842824,"Lean"
"677","GOLGA8CP",23.4278972002071,-4.80468637360762,1.59595437045108,-3.01054119250893,0.00260782572536149,0.047480147549196,"Lean"
"678","MYO1F",3816.68067706562,1.07060504192044,0.355839263260687,3.00867597383741,0.00262388797022902,0.0476376803421519,"Obese"
"679","TSFM",7.53019783420828,-4.71408943866213,1.56685116661978,-3.00863894356475,0.00262420776832072,0.0476376803421519,"Lean"
"680","GPR61",21.7893885266688,-7.78662679320636,2.58958759362262,-3.00689840049532,0.00263927957548176,0.0478408235991003,"Lean"
"681","LINC00263",17.783271079113,-6.25525952502841,2.08073818405544,-3.00626939658341,0.00264474571649997,0.0478695091065765,"Lean"
"682","C21orf56",24.2107346765058,-8.61294525947885,2.87084244261863,-3.00014557804244,0.00269850598536335,0.0479660703774802,"Lean"
"683","EXD1",24.216536961381,-8.61332412057032,2.87084389553074,-3.00027602823662,0.0026973504454161,0.0479660703774802,"Lean"
"684","FAM102A",20.5943680233603,-4.68075563739282,1.55949344384928,-3.00145900314871,0.00268689216710701,0.0479660703774802,"Lean"
"685","HSDL2",142.363473623896,-1.8836274204206,0.627988247303968,-2.99946285381494,0.00270456100213766,0.0479660703774802,"Lean"
"686","JAKMIP1",30.5686656408185,-6.11215747499388,2.03619444521964,-3.00175530354842,0.00268427848569885,0.0479660703774802,"Lean"
"687","ME3",19.4073110799399,-6.07279494913118,2.02285226643066,-3.0020951356209,0.00268128366978543,0.0479660703774802,"Lean"
"688","NTN4",9.99772997779678,5.96299707742407,1.98790259372924,2.99964248561982,0.0027029666622669,0.0479660703774802,"Obese"
"689","PDE7B",14.4727862682641,-7.47815685084084,2.493098215938,-2.99954362127979,0.00270384403621326,0.0479660703774802,"Lean"
"690","RNF148",71.9275272001879,-5.413014856936,1.80307369510792,-3.00210405798861,0.00268120508137159,0.0479660703774802,"Lean"
"691","SLC30A4",17.1333603807473,-6.93370814098815,2.31114785599118,-3.00011447688815,0.0026987815490501,0.0479660703774802,"Lean"
"692","SLIT1",27.3271463653978,-7.14212508986338,2.3809417514444,-2.99970592960983,0.00270240376410822,0.0479660703774802,"Lean"
"693","SNORA64",2915.28831941551,-1.81273741368011,0.603469844513504,-3.00385749206984,0.00266580158712081,0.0479660703774802,"Lean"
"694","SV2C",24.2107346765058,-8.61294525947885,2.87084244261863,-3.00014557804244,0.00269850598536335,0.0479660703774802,"Lean"
"695","ZPLD1",13.5671682101499,-7.69894497293994,2.56478670566377,-3.0017876168566,0.00268399358886156,0.0479660703774802,"Lean"
"696","BTBD6",46.644675308836,-4.00967892312423,1.33754564949258,-2.99778846773968,0.00271946356957017,0.0480919769849668,"Lean"
"697","EVI5L",25.5264327806918,-4.86606479103216,1.62319668367525,-2.99782819911534,0.00271910908042722,0.0480919769849668,"Lean"
"698","SMYD5",16.2068842908775,6.93407564830505,2.31348723477768,2.9972396406896,0.00272436460678722,0.0481096248470764,"Obese"
"699","CNNM2",33.0746542212356,-6.59660781197668,2.20199538481741,-2.99574097995836,0.0027377888121333,0.0482775177372748,"Lean"
"700","C14orf79",10.9503255342555,-6.98750080299868,2.33318252676287,-2.99483676173992,0.0027459175196375,0.0483516847815026,"Lean"
"701","IARS2",30.7454308463593,-3.41333704478411,1.13995006536812,-2.99428645910193,0.00275087539604985,0.0483698860652074,"Lean"
"702","OR13G1",11.4151996548903,-6.71445397831478,2.24294372092521,-2.99359003780313,0.00275716143089772,0.0484113558365318,"Lean"
"703","ITGB1BP2",16.3961667190952,-7.67136235955505,2.56460024767762,-2.99125072864743,0.00277837267701603,0.0486452011603688,"Lean"
"704","SPTBN4",14.2878408218281,-7.49039640445013,2.50395252029326,-2.99142908810941,0.00277675020260611,0.0486452011603688,"Lean"
"705","KRT16P2",14.1630773306166,-7.4412426764259,2.48865740960773,-2.99006309494355,0.00278919826786722,0.0486963992205826,"Lean"
"706","PRMT6",31.6873077241925,-6.0216154281554,2.0138518074777,-2.99009857914884,0.00278887426255977,0.0486963992205826,"Lean"
"707","CCKBR",32.303314122367,-9.04897300407577,3.02746506426507,-2.98896033876198,0.00279928465636571,0.0487000267874653,"Lean"
"708","KCNQ4",30.051880737338,-6.75747645691394,2.26113307245552,-2.9885354998481,0.00280317933712905,0.0487000267874653,"Lean"
"709","MTPN",298.591269410733,-2.05420063092326,0.68733679774668,-2.98863764846814,0.00280224244524891,0.0487000267874653,"Lean"
"710","TMEM59L",32.2624044382341,-9.04703679106681,3.02747173986971,-2.98831420023632,0.00280521004535943,0.0487000267874653,"Lean"
"711","TPI1P3",117.085370612553,-4.98125129841235,1.66730328690254,-2.98760959541221,0.00281168465146358,0.0487437763909143,"Lean"
"712","KLHL38",32.1538251355588,-9.04187391241589,3.02748958185011,-2.9865912558782,0.00282106627830477,0.0488377288572817,"Lean"
"713","ULBP1",32.1164528888568,-9.04008149001153,3.02749579031418,-2.98599308343659,0.00282659036196564,0.0488647304370105,"Lean"
"714","RGS3",13.7597333790424,-7.03501341910925,2.35694831901568,-2.98479748679735,0.00283766123085277,0.0489874122289793,"Lean"
"715","RNASE10",18.2159492647962,-5.05719630226414,1.69604058044622,-2.98176609720836,0.00286590867414345,0.0492680478626112,"Lean"
"716","S100A1",96.7317992064865,-4.56662702321322,1.53143815457331,-2.98192062772889,0.00286446252341467,0.0492680478626112,"Lean"
"717","TOM1L1",12.9217651872294,-7.79031442676453,2.61237401414181,-2.9820823452509,0.00286294982763267,0.0492680478626112,"Lean"
"718","LDHD",14.4475444161883,-7.47386553865038,2.50726710763886,-2.98088126146586,0.00287420211952954,0.0492731784774981,"Lean"
"719","ZNF551",13.8204915537855,-6.09119828183034,2.04320115666106,-2.98120342286042,0.00287118001152113,0.0492731784774981,"Lean"
"720","AWAT1",19.244536481264,-7.06655292795655,2.37824628287877,-2.97132932734063,0.00296513631286874,0.049590597276011,"Lean"
"721","C8orf86",21.6203863655955,-8.44095740953626,2.8360846283157,-2.97627134439539,0.0029177657382188,0.049590597276011,"Lean"
"722","CCDC163P",24.1762635722413,-8.61180916517508,2.89568155863963,-2.97401803022182,0.00293927803533833,0.049590597276011,"Lean"
"723","CCRL1",10.2268095448434,-4.93213195151142,1.65898300753087,-2.9729852139065,0.00294918658200389,0.049590597276011,"Lean"
"724","CELF5",16.2930965173365,-7.66440867669118,2.57499906791972,-2.976470466408,0.00291587165573737,0.049590597276011,"Lean"
"725","FAHD2CP",24.1733624298037,-8.61161703297398,2.89568125606059,-2.97395198969158,0.00293991069913633,0.049590597276011,"Lean"
"726","FLJ41941",24.1866297432744,-8.61249726104527,2.89568262486971,-2.97425456335456,0.00293701308325381,0.049590597276011,"Lean"
"727","GPC3",21.6838525892425,-8.44594318717639,2.84059804821389,-2.97329753939915,0.00294618700960113,0.049590597276011,"Lean"
"728","GPR37L1",24.1866297432744,-8.61249726104527,2.89568262486971,-2.97425456335456,0.00293701308325381,0.049590597276011,"Lean"
"729","IRS4",32.2054567357829,-8.71850982078043,2.93420029604019,-2.97134106098564,0.00296502301641535,0.049590597276011,"Lean"
"730","MCHR1",21.6203863655955,-8.44095740953626,2.8360846283157,-2.97627134439539,0.0029177657382188,0.049590597276011,"Lean"
"731","NCF1C",173.744658758513,-2.1086767021776,0.709622052220405,-2.97154900355698,0.0029630158423126,0.049590597276011,"Lean"
"732","NEK8",13.9447463280477,-6.37007332653312,2.14138494366048,-2.97474461347623,0.00293232561555603,0.049590597276011,"Lean"
"733","NPY1R",36.2669327755862,-5.2424966538145,1.76035510927948,-2.97809040129424,0.00290050421013386,0.049590597276011,"Lean"
"734","RILPL1",35.9221686387389,-3.29852978142692,1.10976562887066,-2.97227603343928,0.00295600789811234,0.049590597276011,"Lean"
"735","SBK2",14.4141502569134,-7.4699582089401,2.50855331742182,-2.97779527230356,0.00290329842014655,0.049590597276011,"Lean"
"736","SCNN1D",21.6016868181141,-7.78026328011945,2.61755033589817,-2.97234523952326,0.00295534159982731,0.049590597276011,"Lean"
"737","SPEM1",24.1733624298037,-8.61161703297398,2.89568125606059,-2.97395198969158,0.00293991069913633,0.049590597276011,"Lean"
"738","ARID4B",50.6010037855907,-2.11358195038254,0.711900359027918,-2.96892946264078,0.00298839186378288,0.0498442734952474,"Lean"
"739","CENPH",9.89683910231899,-7.21835404274665,2.43097773912398,-2.96932132556172,0.00298458323973522,0.0498442734952474,"Lean"
"740","RGL4",13.4861210293706,-7.69165260955536,2.59123262586924,-2.96833735912658,0.00299415509372879,0.0498729130882447,"Lean"
"741","CACNB3",8.75596455172233,-7.07954807500992,2.38551766583818,-2.96771982718579,0.00300017663167628,0.0499057721485044,"Lean"
