"Gene","airspace","bldvat","endotox","exercise","lcanc","sepsis","syno","tb"
"ENPP4",1,0,0,0,0,0,0,1
"ENTPD4",1,0,0,0,0,0,0,0
"ENTPD5",0,0,0,0,1,0,0,0
"ENTR1",0,0,0,0,0,0,1,0
"ENY2",0,0,0,0,0,0,1,0
"EOGT",0,0,0,0,0,0,1,0
"EPAS1",1,1,0,0,0,0,1,0
"EPB41L1",0,1,0,0,0,0,0,0
"EPB41L2",0,1,0,0,0,0,0,0
"EPB41L4B",0,0,0,0,1,0,0,0
"EPC1",0,0,0,0,0,0,1,0
"EPCAM",0,0,0,0,1,0,0,0
"EPDR1",0,0,0,0,1,0,0,0
"EPHA10",0,0,0,0,1,0,0,0
"EPHA2",0,1,0,0,0,0,0,0
"EPHA4",0,0,0,0,1,0,0,0
"EPHB2",0,0,0,0,1,0,0,0
"EPHB3",0,0,0,0,1,0,1,0
"EPHX1",0,1,0,0,0,0,0,0
"EPHX3",0,0,0,0,1,0,0,0
"EPM2AIP1",1,0,0,0,0,0,0,0
"EPN3",0,0,0,0,1,0,0,0
"EPPK1",0,0,0,0,1,0,0,0
"EPRS",1,0,0,0,0,0,0,0
"EPS8L2",0,0,0,0,1,0,0,0
"EPSTI1",0,0,0,0,0,0,1,1
"ERAF",0,0,0,0,0,0,0,1
"ERAP1",1,0,0,0,0,0,0,0
"ERAP2",1,0,0,0,0,0,1,0
"ERBB2",0,0,0,0,1,0,0,0
"ERBB3",0,0,0,0,1,0,0,0
"ERC1",0,0,0,0,0,0,1,0
"ERCC2",0,0,0,0,1,0,0,0
"ERCC4",0,0,0,0,1,0,0,0
"ERCC5",0,1,0,0,0,0,0,0
"EREG",0,1,0,0,0,0,0,0
"ERFE",0,0,0,0,1,0,0,0
"ERG28",0,0,0,0,0,0,1,0
"ERGIC1",0,1,0,0,0,1,0,0
"ERGIC3",1,0,0,0,0,0,0,0
"ERH",1,0,0,0,0,0,1,0
"ERI1",0,0,0,0,0,0,1,0
"ERLEC1",0,0,0,0,0,1,0,0
"ERLIN1",1,1,0,0,0,0,1,1
"ERLIN2",0,0,0,0,0,1,1,0
"ERMAP",0,0,0,0,0,1,0,0
"ERMN",0,0,0,0,0,0,1,0
"ERN1",0,1,0,0,0,0,0,0
"ERN2",0,0,0,0,1,0,0,0
"ERO1A",0,0,0,0,0,0,1,0
"ERP29",0,0,0,0,0,0,0,1
"ERP44",0,0,0,0,0,0,1,0
"ERRFI1",0,0,0,0,1,0,1,0
"ESCO1",0,0,0,0,0,0,1,0
"ESD",1,0,0,0,0,1,0,0
"ESF1",1,0,0,0,0,0,0,0
"ESPN",0,0,0,0,1,0,0,0
"ESPNP",0,0,0,0,1,0,0,0
"ESRP2",0,0,0,0,1,0,0,0
"ESYT2",0,0,0,0,0,0,1,0
"ETF1",0,1,0,0,0,1,0,0
"ETFA",1,0,0,0,0,0,1,0
"ETHE1",1,0,0,0,0,0,0,0
"ETNK1",1,0,0,0,0,0,1,0
"ETS2",1,1,0,0,0,1,1,0
"ETV4",0,0,0,0,1,0,0,0
"ETV5",1,0,0,0,0,0,1,0
"ETV6",1,0,0,0,0,0,0,1
"ETV7",1,0,0,0,0,0,1,1
"EVC",0,1,0,0,0,0,0,0
"EVL",1,0,0,0,0,0,1,0
"EWSR1",1,0,0,0,0,0,1,0
"EXOC1",0,0,0,0,0,0,1,0
"EXOC6",0,0,0,0,0,1,0,0
"EXOSC10",1,0,0,0,0,0,0,0
"EXOSC4",1,1,0,0,0,1,1,0
"EXOSC5",0,0,0,0,1,0,0,0
"EXOSC6",0,0,0,0,0,0,1,0
"EXOSC8",1,0,0,0,0,0,0,0
"EXOSC9",0,0,0,0,0,0,1,0
"EXPH5",0,0,0,0,1,0,0,0
"EXT1",0,0,1,0,0,1,0,0
"EXTL3",0,1,0,0,0,0,0,0
"EYA3",0,0,0,0,0,0,1,0
"EZH2",1,0,0,0,1,0,0,0
"EZR",1,1,0,0,0,1,1,0
"F10",0,1,0,0,0,0,0,0
"F11R",1,0,0,0,0,0,1,0
"F3",0,1,0,0,0,0,0,0
"F5",0,0,0,0,0,1,0,0
"F8",0,0,0,0,0,1,1,0
"FA2H",0,0,0,0,1,0,0,0
"FAAH2",0,0,0,0,1,0,0,0
"FABP4",1,1,0,0,0,0,0,0
"FABP5",1,0,0,0,0,0,1,0
"FADD",0,0,0,0,0,1,0,0
"FAF1",0,0,0,0,0,1,0,0
"FAF2",0,0,0,0,0,0,1,0
"FAHD1",0,1,0,0,0,0,0,0
"FAHD2A",0,0,0,0,1,0,0,0
"FAHD2B",0,0,0,0,1,0,0,0
"FAHD2CP",0,1,0,0,0,0,0,0
"FAM100B",0,1,0,0,0,0,0,0
"FAM102A",1,0,0,0,1,0,0,0
"FAM102B",0,0,0,0,0,1,0,0
"FAM107A",0,1,0,0,0,0,0,0
"FAM107B",0,0,0,0,0,0,1,0
"FAM108C1",0,1,0,0,0,0,0,0
"FAM110A",0,0,0,0,0,0,1,0
"FAM110B",0,1,0,0,0,1,0,0
"FAM111A",0,0,0,0,0,0,0,1
"FAM114A1",1,0,0,0,1,0,1,0
"FAM114A2",1,0,0,0,0,0,0,0
"FAM115A",0,1,0,0,0,0,0,0
"FAM118B",0,0,0,0,0,1,0,0
"FAM123C",0,1,0,0,0,0,0,0
"FAM124A",0,1,0,0,0,0,0,0
"FAM129A",1,1,1,0,0,0,0,0
"FAM135A",0,0,0,0,0,0,1,0
"FAM136A",0,0,0,0,0,0,1,0
"FAM13A",0,0,0,0,0,0,1,0
"FAM152B",0,0,0,0,0,0,0,1
"FAM155B",0,0,0,0,1,0,0,0
"FAM160A1",0,0,0,0,1,0,0,0
"FAM160A2",0,0,0,0,0,1,0,0
"FAM160B2",0,0,0,0,1,0,0,0
"FAM162A",1,0,0,0,0,0,1,0
"FAM167A",0,0,0,0,1,0,0,0
"FAM168B",1,0,0,0,0,0,0,0
"FAM171A1",0,0,0,0,1,0,0,0
"FAM172A",0,0,0,0,0,1,1,0
"FAM173A",1,0,0,0,0,0,0,0
"FAM174A",0,0,0,0,0,0,1,0
"FAM174B",0,0,0,0,0,0,1,0
"FAM175B",1,0,0,0,0,0,0,0
"FAM177A1",0,0,0,0,0,0,1,0
"FAM192A",0,0,0,0,0,0,1,0
"FAM200B",0,0,0,0,0,1,0,0
"FAM208B",1,0,0,0,0,0,0,0
"FAM209A",0,1,0,0,0,0,0,0
"FAM20B",0,0,0,0,0,0,1,0
"FAM210A",0,1,0,0,1,0,1,0
"FAM220A",0,0,0,0,0,0,1,0
"FAM222B",1,0,0,0,0,0,0,0
"FAM227A",0,0,0,0,1,0,0,0
"FAM238A",0,0,0,0,0,0,1,0
"FAM241A",0,0,0,0,0,0,1,0
"FAM24B",0,0,0,0,1,0,0,0
"FAM26C",0,0,0,0,0,0,0,1
"FAM26D",0,1,0,0,0,0,0,0
"FAM32A",0,0,0,0,0,0,1,0
"FAM35A",1,0,0,0,0,0,0,0
"FAM3C",1,1,0,0,0,0,0,0
"FAM49B",0,0,0,0,0,0,1,0
"FAM50A",0,0,0,0,0,0,1,0
"FAM53A",0,1,0,0,0,0,0,0
"FAM53C",0,1,0,0,0,0,0,0
"FAM54A",0,1,0,0,0,0,0,0
"FAM60A",1,0,0,0,0,0,0,0
"FAM65A",1,0,0,0,0,0,0,0
"FAM65B",0,1,1,0,0,0,0,0
"FAM65C",0,1,0,0,0,0,0,0
"FAM71A",0,0,0,0,1,0,0,0
"FAM71D",0,0,0,0,0,0,1,0
"FAM72B",0,1,0,0,0,0,0,0
"FAM76A",0,0,0,0,0,0,1,0
"FAM81B",0,0,0,0,1,0,0,0
"FAM83A",0,0,0,0,1,0,0,0
"FAM83E",0,0,0,0,1,0,0,0
"FAM83H-AS1",0,0,0,0,1,0,0,0
"FAM84A",0,1,0,0,0,0,0,0
"FAM86HP",0,1,0,0,0,0,0,0
"FAM96B",1,0,0,0,0,0,0,0
"FAM98A",1,0,0,0,0,0,0,0
"FANCE",0,0,0,0,1,0,0,0
"FANCF",0,0,0,0,1,0,0,0
"FANCL",0,0,0,0,0,0,1,0
"FAP",0,0,0,0,0,0,1,0
"FAR2",0,0,0,0,0,1,0,0
"FARP1",0,1,0,0,1,0,0,0
"FARSA",1,0,0,0,0,0,0,0
"FASLG",1,0,0,0,0,0,0,0
"FASN",0,1,0,0,0,0,0,0
"FASTKD1",1,0,0,0,0,0,0,0
"FASTKD2",1,0,0,0,0,0,0,0
"FASTKD3",1,0,0,0,0,0,0,0
"FAT1",0,1,0,0,0,0,0,0
"FAT4",0,1,0,0,1,0,0,0
"FAU",0,0,0,0,0,0,1,0
"FAXC",0,0,0,0,1,0,0,0
"FBL",1,0,0,0,0,0,0,0
"FBLIM1",0,0,0,0,1,0,0,0
"FBLN1",0,0,0,0,1,0,0,0
"FBLN2",0,1,0,0,0,0,0,0
"FBLN5",0,1,0,0,1,0,0,0
"FBLN7",0,1,0,0,0,0,0,0
"FBN1",0,1,0,0,0,0,0,0
"FBRS",0,1,0,0,0,0,0,0
"FBRSL1",0,1,0,0,0,0,0,0
"FBXL14",1,0,0,0,0,0,0,0
"FBXL15",1,0,0,0,0,0,1,0
"FBXL16",0,0,0,0,1,0,0,0
"FBXL3",0,0,0,0,0,0,1,0
"FBXL5",0,1,0,0,0,0,0,1
"FBXL7",0,1,0,0,0,0,0,0
"FBXO11",0,0,0,0,0,0,1,0
"FBXO21",1,0,0,0,0,0,0,0
"FBXO24",0,1,0,0,0,0,0,0
"FBXO28",1,0,0,0,0,0,1,0
"FBXO3",0,0,0,0,0,0,1,0
"FBXO34",1,0,0,0,0,1,1,0
"FBXO36",0,0,0,0,0,0,1,0
"FBXO38",0,0,0,0,0,1,0,0
"FBXO42",0,0,0,0,0,0,1,0
"FBXO45",0,0,0,0,0,0,1,0
"FBXO6",0,0,0,0,0,0,0,1
"FBXO9",0,0,0,0,0,1,0,0
"FBXW11",1,0,0,0,0,0,0,0
"FBXW2",0,0,0,0,0,1,0,0
"FBXW7",0,0,0,0,0,0,1,0
"FCAR",0,1,0,0,0,1,0,0
"FCER1G",1,1,1,0,0,1,1,1
"FCF1",0,0,0,0,0,0,1,0
"FCGR1A",0,0,0,0,0,0,1,1
"FCGR1B",1,0,0,0,0,0,1,1
"FCGR1CP",1,0,0,0,0,0,0,0
"FCGR2B",1,0,0,0,0,0,0,0
"FCGR2C",1,0,0,0,0,0,0,0
"FCGR3A",0,1,0,0,0,0,0,0
"FCHSD2",1,0,0,0,0,0,0,0
"FCRLB",0,0,0,0,0,1,1,0
"FDPS",0,0,0,0,1,0,0,0
"FDX1",1,0,0,0,0,0,0,0
"FEM1B",0,0,0,0,0,1,0,0
"FEM1C",0,0,0,0,0,1,0,0
"FEN1",0,0,0,0,1,0,0,0
"FERMT2",0,1,0,0,0,0,0,0
"FERMT3",0,0,0,0,0,1,0,0
"FFAR2",1,1,0,0,0,0,0,0
"FFAR3",0,0,0,0,0,0,1,0
"FGD1",0,0,0,0,1,0,0,0
"FGD3",0,1,0,0,0,0,0,0
"FGD4",0,1,0,0,0,0,1,0
"FGD6",0,0,0,0,1,0,0,0
"FGF10",0,1,0,0,0,0,0,0
"FGF13",0,0,0,0,0,1,1,0
"FGF2",0,1,0,0,0,0,0,0
"FGF3",0,1,0,0,0,0,0,0
"FGF7",0,1,0,0,0,0,0,0
"FGFR1OP2",0,0,0,0,0,0,1,0
"FGFR3",0,0,0,0,1,0,0,0
"FGGY",0,0,0,0,0,0,1,0
"FGR",0,1,1,0,0,1,0,0
"FH",1,0,0,0,0,0,0,0
"FHAD1",0,0,0,0,0,0,1,0
"FHL2",0,0,0,0,1,0,0,0
"FHOD1",1,0,0,0,0,0,1,0
"FHOD3",0,0,0,0,1,0,0,0
"FIBP",1,0,0,0,0,0,0,0
"FICD",0,0,0,0,0,0,1,0
"FIGF",0,1,0,0,0,0,0,0
"FIGN",0,1,0,0,0,0,0,0
"FIGNL1",0,0,0,0,1,0,0,0
"FIGNL2",0,0,0,0,1,0,0,0
"FKBP10",0,1,0,0,0,0,0,0
"FKBP11",1,0,0,0,0,0,0,0
"FKBP15",1,0,0,0,0,0,0,0
"FKBP1AP1",0,1,0,0,0,0,0,0
"FKBP2",1,0,0,0,0,1,1,0
"FKBP3",1,0,0,0,0,0,0,0
"FKBP5",0,1,1,0,0,1,0,0
"FKBP9",0,1,0,0,0,1,0,0
"FLAD1",0,0,0,0,1,0,0,0
"FLCN",0,0,0,0,0,0,1,0
"FLJ10038",0,1,0,0,0,0,0,0
"FLJ11286",0,0,0,0,0,0,0,1
"FLJ14186",0,1,0,0,0,0,0,0
"FLJ22447",0,0,0,0,0,0,1,0
"FLJ23867",0,1,0,0,0,0,0,0
"FLJ41941",0,1,0,0,0,0,0,0
"FLJ42875",0,1,0,0,0,0,0,0
"FLJ43663",0,1,0,0,0,0,0,0
"FLJ45340",0,1,0,0,0,0,0,0
"FLJ45445",0,1,0,0,0,0,0,0
"FLJ45513",0,1,0,0,0,0,0,0
"FLNA",0,1,0,0,0,0,0,0
"FLNB",0,0,0,0,1,0,0,0
"FLNB-AS1",0,0,0,0,1,0,0,0
"FLNC",0,1,0,0,0,0,0,0
"FLOT1",1,0,0,0,0,1,1,0
"FLOT2",0,1,1,0,0,0,0,0
"FLRT2",0,1,0,0,0,0,0,0
"FLT1",0,0,0,0,0,0,1,0
"FLT3LG",1,0,0,0,0,0,0,1
"FLVCR1",0,0,0,0,0,0,1,0
"FLVCR2",1,0,0,0,0,0,1,1
"FLYWCH2",0,0,0,0,1,0,0,0
"FMNL1",0,1,0,0,0,0,0,0
"FMNL3",0,0,0,0,0,0,1,0
"FMO2",0,1,0,0,0,0,0,0
"FMO5",0,0,0,0,1,0,0,0
"FMO6P",0,1,0,0,0,0,0,0
"FMOD",0,1,0,0,0,0,0,0
"FMR1",0,0,0,0,0,0,1,0
"FN1",1,0,0,0,0,0,1,0
"FN3K",0,0,0,0,1,0,0,0
"FNBP1",1,0,0,0,0,0,0,0
"FNBP1L",0,0,0,0,1,0,0,0
"FNBP4",1,0,0,0,0,0,1,0
"FNDC10",0,0,0,0,0,0,1,0
"FNDC3A",1,0,0,0,0,1,1,0
"FNDC3B",0,1,0,0,0,0,1,0
"FNDC4",0,1,0,0,0,0,0,0
"FNIP1",0,0,0,0,0,0,1,0
"FNIP2",0,0,0,0,1,0,1,0
"FOLR3",0,0,0,0,0,1,0,0
"FOPNL",0,0,0,0,1,0,1,0
"FOS",0,1,0,0,0,0,0,0
"FOSB",0,1,0,0,0,0,0,0
"FOSL1",0,1,0,0,0,0,0,0
"FOSL2",1,1,0,0,0,0,0,0
"FOXA1",0,0,0,0,1,0,0,0
"FOXC1",0,0,0,0,1,0,0,0
"FOXD2-AS1",0,0,0,0,1,0,0,0
"FOXE1",0,0,0,0,1,0,0,0
"FOXF2",0,0,0,0,1,0,0,0
"FOXI1",0,1,0,0,0,0,0,0
"FOXI3",0,0,0,0,1,0,0,0
"FOXJ1",0,0,0,0,1,0,0,0
"FOXJ3",0,0,0,0,0,0,1,0
"FOXN2",0,0,0,0,0,1,0,0
"FOXO3",0,1,0,0,0,0,0,0
"FOXP4",0,1,0,0,0,0,0,0
"FOXQ1",0,0,0,0,1,0,0,0
"FOXRED2",0,0,0,0,1,0,0,0
"FPR1",0,1,0,0,0,0,0,0
"FPR2",1,1,0,0,0,0,0,0
"FPR3",1,0,0,0,0,0,1,0
"FRG1",0,0,0,0,0,0,1,0
"FRMD1",0,1,0,0,0,0,0,0
"FRMD3",0,0,0,0,0,0,1,1
"FRMD4A",0,1,0,0,0,0,0,0
"FRMD4B",1,1,0,0,0,0,1,0
"FRMD6",0,1,0,0,0,0,1,0
"FRS2",0,0,0,0,0,0,1,0
"FSCN1",1,0,0,0,1,0,1,0
"FSTL1",0,1,0,0,1,0,1,0
"FSTL3",0,0,0,0,1,0,0,0
"FTH1",1,1,0,0,0,0,1,0
"FTH1P5",1,0,0,0,0,0,0,0
"FTL",0,1,0,0,0,0,0,0
"FTO",1,0,0,0,0,0,0,0
"FTSJ1",1,0,0,0,0,0,0,0
"FTSJ3",1,0,0,0,0,0,0,0
"FUBP1",1,0,0,0,0,0,0,0
"FUCA1",1,0,0,0,0,0,0,0
"FUNDC1",0,0,0,0,0,0,1,0
"FURIN",1,0,0,0,0,0,0,0
"FUS",1,0,0,0,0,0,1,0
"FUT2",0,0,0,0,1,0,0,0
"FUT3",0,0,0,0,1,0,0,0
"FUT4",1,0,0,0,0,1,0,0
"FUT7",0,0,0,0,0,1,0,0
"FUT8",1,0,0,0,0,0,0,0
"FXR1",0,0,0,0,0,0,1,0
"FXYD5",1,0,0,0,0,0,0,0
"FXYD6",0,0,0,0,0,0,1,0
"FYB",1,0,0,0,0,0,0,1
"FYCO1",1,0,0,0,0,0,0,0
"FYN",1,0,0,0,0,0,0,0
"FYTTD1",0,0,0,0,0,0,1,0
"FZD4",0,0,0,0,1,0,0,0
"FZD9",0,0,0,0,0,0,1,0
"FZR1",0,0,0,0,0,0,1,0
"G0S2",0,1,0,0,0,0,0,0
"G3BP2",1,0,0,0,0,0,1,0
"G6PC3",1,0,0,0,0,0,0,0
"GABARAPL1",0,1,0,0,0,0,0,0
"GABARAPL2",1,0,0,0,0,0,0,0
"GABBR1",0,0,0,0,0,0,0,1
"GABPA",0,0,0,0,0,0,1,0
"GABPB1",1,0,0,0,0,0,1,0
"GABPB1-AS1",0,0,0,0,0,1,0,0
"GABPB1-IT1",0,0,0,0,0,1,0,0
"GABRE",0,0,0,0,1,0,0,0
"GABRR3",0,1,0,0,0,0,0,0
"GADD45A",0,0,1,0,0,1,0,0
"GADD45B",1,1,0,0,0,0,1,0
"GADD45G",0,1,0,0,0,0,1,1
"GAGE13",0,1,0,0,0,0,0,0
"GAK",0,0,0,0,0,0,1,0
"GALC",1,0,0,0,0,0,1,0
"GALE",0,1,0,0,0,0,0,0
"GALK1",0,0,0,0,0,1,0,0
"GALM",0,0,0,0,0,0,0,1
"GALNT1",1,0,0,0,0,0,1,0
"GALNT10",1,0,0,0,0,0,0,0
"GALNT11",1,0,0,0,0,0,1,0
"GALNT14",0,0,0,0,0,1,0,0
"GALNT16",0,0,0,0,1,0,0,0
"GALNT17",0,0,0,0,1,0,0,0
"GALNT2",1,0,0,0,0,1,0,0
"GALNT6",1,0,0,0,1,0,0,0
"GALNT7",0,0,0,0,0,1,0,0
"GALNTL1",0,1,0,0,0,0,0,0
"GAN",0,0,0,0,0,0,1,0
"GANAB",1,0,0,0,0,0,0,0
"GAPDH",0,1,0,0,0,1,1,0
"GAR1",1,0,0,0,0,0,1,0
"GARS",1,0,0,0,0,0,1,0
"GAS2L1",1,0,0,0,0,0,0,0
"GAS2L3",0,0,0,0,0,0,1,0
"GAS6",0,1,0,0,0,0,0,0
"GAS7",0,0,1,0,0,1,0,0
"GAS8",0,0,0,0,0,0,1,0
"GATA3",1,0,0,0,0,0,0,0
"GATAD1",1,0,0,0,0,0,0,0
"GATAD2B",0,0,0,0,0,0,1,0
"GBA",0,0,0,0,0,1,0,0
"GBAP1",0,0,0,0,0,1,0,0
"GBE1",0,0,0,0,0,1,1,0
"GBGT1",0,1,0,0,0,0,0,0
"GBP1",1,1,0,0,0,0,1,1
"GBP1P1",0,0,0,0,0,0,1,0
"GBP2",0,0,0,0,0,0,0,1
"GBP3",0,0,0,0,0,0,1,1
"GBP4",0,0,0,0,0,0,1,1
"GBP5",0,1,0,0,0,0,1,1
"GBP6",0,0,0,0,0,0,1,1
"GBP7",0,0,0,0,0,0,1,0
"GCA",0,1,0,0,0,0,0,0
"GCGR",0,1,0,0,0,0,0,0
"GCH1",1,0,0,0,0,1,1,1
"GCHFR",1,0,0,0,0,0,0,0
"GCN1",1,0,0,0,0,0,0,0
"GCNT1",0,0,0,0,0,1,0,0
"GCNT3",0,0,0,0,1,0,0,0
"GCNT7",0,1,0,0,0,0,0,0
"GDF15",0,0,0,0,1,0,0,0
"GDF7",0,0,0,0,1,0,0,0
"GDPD5",0,1,0,0,0,0,0,0
"GEM",0,1,0,0,0,0,0,0
"GEMIN5",0,0,0,0,1,0,0,0
"GEMIN6",1,0,0,0,0,0,0,0
"GFPT1",1,0,0,0,1,0,1,0
"GFPT2",0,1,0,0,0,0,0,0
"GFRA1",0,1,0,0,0,0,0,0
"GGA1",1,1,0,0,0,0,1,0
"GGA2",1,0,0,0,0,0,0,0
"GGACT",0,1,0,0,0,0,0,0
"GGCT",1,0,0,0,1,0,0,0
"GGCX",0,0,0,0,0,0,1,0
"GGPS1",0,0,0,0,0,0,0,1
"GGT5",0,1,0,0,0,0,0,0
"GGTLC1",0,0,0,0,1,0,0,0
"GHITM",0,0,0,0,0,0,1,0
"GHR",0,1,0,0,0,0,0,0
"GHRL",0,0,0,0,0,0,1,0
"GID8",0,0,0,0,0,0,1,0
"GIMAP1",0,0,0,0,0,1,0,0
"GIMAP1-GIMAP5",1,0,0,0,0,0,0,0
"GIMAP6",1,0,0,0,0,0,0,0
"GIMAP8",0,0,0,0,0,1,0,0
"GINM1",0,0,0,0,0,0,1,0
"GINS1",0,0,0,0,1,0,0,0
"GINS4",0,1,0,0,0,0,0,0
"GJA1",0,1,0,0,0,0,0,0
"GJB2",0,0,0,0,0,0,1,0
"GJB6",0,1,0,0,0,0,1,0
"GJC2",0,0,0,0,0,0,1,0
"GK",1,0,0,0,0,0,1,0
"GK3P",1,0,0,0,0,0,1,0
"GK6P",1,0,0,0,0,0,0,0
"GLA",1,1,0,0,0,0,0,0
"GLB1L2",0,0,0,0,1,0,0,0
"GLB1L3",0,0,0,0,1,0,0,0
"GLG1",1,0,0,0,0,0,1,0
"GLI3",0,1,0,0,0,0,0,0
"GLIPR2",0,1,0,0,0,1,0,0
"GLIS2",0,0,0,0,1,0,0,0
"GLIS3",0,0,0,0,1,0,0,0
"GLO1",1,0,0,0,0,0,0,0
"GLOD4",1,0,0,0,0,0,1,0
"GLP2R",0,1,0,0,1,0,0,0
"GLRX",1,0,0,0,0,0,1,0
"GLRX2",0,0,0,0,0,0,1,0
"GLS",1,0,0,0,0,0,0,1
"GLT8D1",1,0,0,0,0,0,0,0
"GLT8D2",0,1,0,0,0,0,0,0
"GLTP",0,0,0,0,0,1,1,0
"GLTPD2",0,0,0,0,0,0,1,0
"GLUD1",1,0,0,0,0,0,0,0
"GLUD2",0,0,0,0,0,1,0,0
"GLUL",0,1,0,0,0,0,1,0
"GM2A",0,0,0,0,0,0,1,0
"GMEB1",1,0,0,0,0,0,1,0
"GMFG",0,0,0,0,0,1,0,0
"GMIP",0,1,0,0,0,0,0,0
"GMNN",0,0,0,0,0,0,1,0
"GMPS",1,0,0,0,1,1,0,0
"GNA11",0,1,0,0,0,0,0,0
"GNA13",0,1,0,0,0,0,1,0
"GNA14",0,0,0,0,1,0,0,0
"GNA15",1,0,0,0,0,0,1,0
"GNAI1",0,0,0,0,1,0,0,0
"GNAI2",0,1,0,0,0,0,0,0
"GNAI3",0,1,0,0,0,1,0,0
"GNAS",0,0,0,0,0,1,0,0
"GNAT2",0,1,0,0,0,0,1,0
"GNB1",1,0,0,0,0,0,1,0
"GNB2",0,1,0,0,0,0,0,0
"GNG10",0,0,1,0,0,0,0,0
"GNG12",0,1,0,0,1,0,0,0
"GNG2",0,0,0,0,0,1,0,0
"GNG5",0,0,0,0,0,1,1,0
"GNL1",0,0,0,0,0,0,1,0
"GNL2",1,0,0,0,0,0,1,0
"GNLY",1,0,0,0,0,0,0,0
"GNPDA1",1,0,0,0,0,0,1,0
"GNPTAB",1,0,0,0,0,1,0,0
"GNPTG",0,0,0,0,0,0,1,0
"GNS",1,0,0,0,0,1,1,0
"GOLGA2",0,0,0,0,0,0,1,0
"GOLGA4",1,0,0,0,0,0,0,0
"GOLGA5",1,0,0,0,0,0,0,0
"GOLGA6L10",0,0,0,0,1,0,0,0
"GOLGA6L4",0,0,0,0,1,0,0,0
"GOLGA6L9",0,0,0,0,1,0,0,0
"GOLGA7",0,0,0,0,0,1,0,0
"GOLGA7B",0,0,0,0,1,0,0,0
"GOLGA8A",1,0,0,0,0,0,0,0
"GOLM1",0,0,0,0,1,0,0,0
"GOLPH3",0,0,0,0,0,0,1,0
"GOLPH3L",0,0,0,0,1,0,0,0
"GOLT1B",1,0,0,0,0,0,1,0
"GON7",0,0,0,0,0,0,1,0
"GOPC",0,0,0,0,0,1,0,0
"GORAB",0,0,0,0,1,0,1,0
"GORASP1",0,0,0,0,0,0,1,0
"GORASP2",1,0,0,0,0,1,1,0
"GOSR1",1,0,0,0,0,0,1,0
"GPAA1",1,0,0,0,0,0,1,0
"GPAM",0,0,0,0,1,0,0,0
"GPAT4",0,0,0,0,0,1,1,0
"GPATCH2L",0,0,0,0,0,0,1,0
"GPBP1",0,0,0,0,0,0,1,0
"GPBP1L1",0,0,0,0,0,0,1,0
"GPC1",0,0,0,0,1,0,0,0
"GPC3",0,1,0,0,0,0,0,0
"GPC4",0,0,0,0,1,0,0,0
"GPD1",0,1,0,0,0,0,0,0
"GPI",1,0,0,0,0,0,0,0
"GPN1",1,0,0,0,0,0,1,0
"GPNMB",1,1,0,0,0,0,1,0
"GPR107",0,0,0,0,0,0,1,0
"GPR108",0,0,0,0,0,0,1,0
"GPR124",0,1,0,0,0,0,0,0
"GPR132",1,1,0,0,0,0,0,0
"GPR133",0,1,0,0,0,0,0,0
"GPR137B",1,0,0,0,0,0,0,0
"GPR157",0,0,0,0,0,0,1,0
"GPR160",0,0,0,0,0,1,1,1
"GPR161",0,0,0,0,1,0,0,0
"GPR171",1,0,0,0,0,0,1,0
"GPR18",1,0,0,0,0,0,0,0
"GPR180",0,0,0,0,1,0,0,0
"GPR183",1,0,0,0,0,0,0,0
"GPR37L1",0,1,0,0,0,0,0,0
"GPR42",1,0,0,0,0,0,0,0
"GPR61",0,1,0,0,0,0,0,0
"GPR65",1,1,0,0,0,0,1,1
"GPR77",0,1,0,0,0,0,0,0
"GPR84",0,1,0,0,0,1,0,0
"GPR87",0,0,0,0,1,0,0,0
"GPR89A",1,0,0,0,1,0,0,0
"GPR89B",0,0,0,0,1,0,0,0
"GPR97",0,1,0,0,0,0,0,0
"GPRC5A",0,1,0,0,0,0,0,0
"GPRC5B",0,1,0,0,0,0,0,0
"GPSM2",0,0,0,0,1,0,0,0
"GPSM3",0,1,0,0,0,0,0,0
"GPT2",0,0,0,0,1,0,0,0
"GPX1",0,0,0,0,0,1,1,0
"GPX3",0,1,0,0,0,0,1,0
"GPX7",1,0,0,0,0,0,1,0
"GRAMD1A",0,1,0,0,0,0,0,0
"GRAMD2B",0,0,0,0,1,0,0,0
"GRASP",0,1,0,0,0,0,0,0
"GRB10",0,0,1,0,0,1,0,0
"GRB2",1,0,0,0,0,0,0,0
"GRB7",0,1,0,0,0,0,0,0
"GREB1",0,0,0,0,1,0,0,0
"GREB1L",0,0,0,0,1,0,0,0
"GREM1",0,1,0,0,0,0,0,0
"GREM2",0,0,0,0,1,0,0,0
"GRHL1",0,0,0,0,1,0,0,0
"GRHL3",0,0,0,0,1,0,0,0
"GRHPR",0,0,0,0,0,1,0,0
"GRIN3A",0,0,0,0,0,0,1,0
"GRINA",1,0,1,0,0,0,1,0
"GRIP1",0,0,0,0,1,0,0,0
"GRK3",0,0,0,0,0,0,1,0
"GRN",0,1,0,0,0,0,0,0
"GRPEL1",1,0,0,0,0,1,0,0
"GRPEL2",0,0,0,0,0,0,1,0
"GRSF1",1,0,0,0,0,1,0,0
"GSAP",1,0,0,0,0,0,1,0
"GSDMB",0,0,0,0,1,0,0,0
"GSDMD",1,0,0,0,0,0,0,0
"GSE1",1,0,0,0,0,0,1,0
"GSEC",0,0,0,0,0,1,0,0
"GSKIP",0,0,0,0,0,0,1,0
