"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"217536_x_at",15.7073964260057,0.0347054064252271,0.152194389184701,0.228033415759559,0.819620262770187,0.999231522296117
"217537_x_at",4.34808366482835,0.0369634856199615,0.262247680253378,0.140948761050043,0.887910420874201,NA
"217569_x_at",8.83980989900427,0.883334193819624,0.301541314969903,2.92939690174062,0.00339620456481312,NA
"217572_at",9.35028979490312,-0.209008661457672,0.186484272441155,-1.12078438959845,0.262379650457518,NA
"217579_x_at",37.7819298425536,-0.0492741802486811,0.129044682002951,-0.381838131443139,0.702581433107438,0.999231522296117
"217580_x_at",93.0268508707685,-0.367194868761295,0.454270164987296,-0.808318258742711,0.418907394175655,0.999231522296117
"217581_at",8.24164281906729,0.0319885227365856,0.194625505579777,0.164359355888601,0.869448257697908,NA
"217582_at",15.7353453305972,0.0562790913588977,0.168326318708975,0.334345168304907,0.738119110173975,0.999231522296117
"217586_x_at",63.2262486789605,-0.18759174897638,0.174583403619136,-1.07451077873142,0.282593816435188,0.972026350587963
"217587_at",6.67035885196954,-0.00607803515321407,0.214280759110375,-0.0283648199607288,0.977371182508986,NA
"217604_at",13.1557836447277,0.0538030806428665,0.162690666239314,0.330707851203482,0.740865171299803,NA
"217615_at",6.76848783835956,-0.219440696591405,0.217945874381331,-1.00685868550766,0.314002688252743,NA
"217619_x_at",39.1967958933794,0.0600645991304181,0.112087863268564,0.53587067661824,0.59204793174131,0.999231522296117
"217643_x_at",13.0694594740185,-0.0671364437978012,0.165475118645549,-0.405719266723166,0.684948884163683,NA
