"Gene","airspace","bldvat","endotox","exercise","lcanc","sepsis","syno","tb"
"HERC1",1,0,0,0,0,1,1,0
"HERC2",0,0,0,0,0,0,1,0
"HERC3",0,0,0,0,1,0,1,0
"HERC4",0,1,0,0,0,0,0,0
"HERC6",0,1,0,0,0,0,0,0
"HERPUD1",1,0,0,0,0,0,0,0
"HERPUD2",0,0,0,0,0,1,0,0
"HES3",0,1,0,0,0,0,0,0
"HEXIM1",1,0,0,0,0,0,0,0
"HEXIM2",0,1,0,0,0,0,0,0
"HEY1",1,0,0,0,0,0,1,0
"HGF",0,0,0,0,0,0,1,0
"HGS",1,0,0,0,0,0,0,0
"HGSNAT",1,0,0,0,0,0,0,0
"HHEX",1,1,0,0,0,0,0,0
"HHLA3",0,1,0,0,0,0,0,0
"HIF1AN",0,1,0,0,0,0,0,0
"HIKESHI",0,0,0,0,0,0,1,0
"HINT2",0,0,0,0,0,0,1,0
"HINT3",0,1,0,0,0,1,0,0
"HIP1R",0,1,0,0,0,0,1,0
"HIPK1",1,0,0,0,0,0,0,0
"HIPK3",0,1,0,0,0,0,1,0
"HIRA",1,1,0,0,0,0,1,0
"HIST1H1C",1,1,0,0,0,0,1,0
"HIST1H1E",0,1,0,0,0,0,1,0
"HIST1H2AA",0,1,0,0,0,0,0,0
"HIST1H2AC",1,0,0,0,0,0,1,0
"HIST1H2AD",0,1,0,0,0,0,0,0
"HIST1H2AI",0,0,0,0,0,0,1,0
"HIST1H2BC",0,1,0,0,0,0,1,0
"HIST1H2BD",0,1,0,0,0,0,1,0
"HIST1H2BE",1,0,0,0,0,0,0,0
"HIST1H2BF",0,1,0,0,0,0,0,0
"HIST1H2BH",1,0,0,0,0,0,0,0
"HIST1H2BJ",0,0,0,0,0,0,1,0
"HIST1H2BK",1,0,0,0,0,0,1,0
"HIST1H2BL",0,1,0,0,0,0,0,0
"HIST1H2BN",0,0,0,0,0,0,1,0
"HIST1H2BO",0,1,0,0,0,0,0,0
"HIST1H3D",0,0,0,0,0,0,1,0
"HIST1H3H",0,1,0,0,0,0,0,0
"HIST1H4C",0,0,0,0,1,0,1,0
"HIST1H4J",0,0,0,0,0,0,1,0
"HIST2H2AB",0,1,0,0,0,0,1,0
"HIST2H2AC",0,0,0,0,0,0,1,0
"HIST2H2BC",0,0,0,0,0,0,1,0
"HIST2H2BE",0,0,0,0,0,0,1,0
"HIST2H2BF",0,0,0,0,0,0,1,0
"HIST3H2A",0,0,0,0,0,0,1,0
"HIST3H2BB",0,1,0,0,0,0,0,0
"HIST3H3",0,1,0,0,0,0,0,0
"HIST4H4",0,1,0,0,0,0,1,0
"HIVEP1",0,0,0,0,0,1,0,0
"HIVEP2",0,0,0,0,0,1,0,0
"HK2",1,0,0,0,0,0,0,0
"HK3",1,0,0,0,1,0,1,0
"HLA-A",0,0,0,0,0,1,0,0
"HLA-DOB",0,1,0,0,0,0,0,0
"HLA-DQB2",0,0,0,0,1,0,0,0
"HLA-DRB5",0,0,0,0,0,0,0,1
"HLX",0,0,0,0,1,0,0,0
"HMBS",0,1,0,0,0,0,0,0
"HMG20A",0,1,0,0,0,0,0,0
"HMG20B",0,0,0,0,0,0,1,0
"HMGB1",1,0,0,0,0,0,0,0
"HMGB2",1,0,0,0,0,0,1,0
"HMGCR",1,1,0,0,0,0,0,0
"HMGCS2",0,0,0,0,1,0,0,0
"HMGN1",0,1,0,0,0,0,0,0
"HMGN2",1,0,0,0,0,0,0,0
"HMGN3",0,0,0,0,0,0,1,0
"HMGN4",0,0,0,0,0,1,0,0
"HMGXB3",0,1,0,0,0,0,0,0
"HMOX2",1,1,0,0,0,0,1,0
"HN1",1,0,0,0,0,0,0,0
"HN1L",0,1,0,0,0,0,0,0
"HNRNPA0",0,0,0,0,0,1,0,0
"HNRNPA1",0,0,0,0,0,0,1,0
"HNRNPA1L2",0,1,0,0,0,0,0,0
"HNRNPAB",0,0,0,0,0,0,1,0
"HNRNPH3",1,1,0,0,0,1,0,0
"HNRNPK",1,0,0,0,0,0,0,0
"HNRNPR",0,0,0,0,0,1,0,0
"HNRNPU",0,0,0,0,0,1,0,0
"HNRNPUL1",0,0,0,0,0,1,0,0
"HNRPDL",0,1,0,0,0,0,0,0
"HNRPUL1",0,0,0,0,0,0,0,1
"HOMER2",0,1,0,0,0,0,0,0
"HOMER3",0,1,0,0,0,0,1,0
"HOPX",0,0,0,0,0,0,1,0
"HORMAD1",0,0,0,0,0,0,1,0
"HOXA5",1,0,0,0,0,0,0,0
"HP1BP3",1,0,0,0,0,1,0,0
"HPCAL1",1,0,0,0,0,0,0,0
"HPD",0,0,0,0,0,0,1,0
"HPGDS",0,0,0,0,1,0,1,0
"HPN",0,1,0,0,0,0,0,0
"HPS6",0,1,0,0,0,0,0,0
"HPVC1",0,1,0,0,0,0,0,0
"HPX",0,1,0,0,0,0,0,0
"HRAS",0,1,0,0,0,0,0,0
"HRASLS5",0,1,0,0,0,0,0,0
"HRCT1",0,1,0,0,0,0,0,0
"HRH2",0,0,0,0,1,0,1,0
"HRH3",0,1,0,0,0,0,0,0
"HRH4",0,1,0,0,0,0,0,0
"HRK",0,1,0,0,0,0,0,0
"HS1BP3",1,0,0,0,0,0,0,0
"HS3ST3B1",0,0,0,0,1,0,0,0
"HSBP1",0,1,0,0,0,0,0,0
"HSD17B1",0,1,0,0,0,0,1,0
"HSD17B11",1,0,0,0,1,0,0,0
"HSD17B12",0,0,1,0,0,0,0,0
"HSD17B13",0,0,0,0,1,0,0,0
"HSD17B4",0,1,0,0,0,0,0,0
"HSDL2",1,0,0,0,0,0,1,0
"HSF1",0,0,0,0,0,0,1,0
"HSF4",0,0,0,0,0,0,1,0
"HSFX3",0,0,0,0,1,0,0,0
"HSH2D",0,0,0,0,1,0,0,0
"HSP90AB3P",0,1,0,0,0,0,0,0
"HSPA14",0,1,0,0,0,0,0,0
"HSPA1A",0,0,0,0,0,0,1,0
"HSPA1B",1,0,0,0,0,0,0,0
"HSPA1L",1,0,0,0,0,0,1,0
"HSPA5",0,0,0,0,0,1,0,0
"HSPA6",1,0,0,0,0,0,0,0
"HSPB11",0,1,0,0,0,0,0,0
"HSPBAP1",1,1,0,0,0,0,0,0
"HSPG2",0,0,0,0,0,0,1,0
"HTATIP2",1,0,0,0,0,0,0,0
"HTR1A",0,1,0,0,0,0,0,0
"HTR1D",0,1,0,0,0,0,0,0
"HTR7P1",0,1,0,0,0,0,1,0
"HTRA3",0,0,0,0,0,0,1,0
"HVCN1",0,0,0,0,1,1,1,0
"HYAL1",0,1,0,0,0,0,0,0
"HYAL2",0,1,0,0,0,0,0,0
"HYLS1",0,1,0,0,0,0,0,0
"HYPK",0,1,0,0,0,0,0,0
"IARS",0,0,0,0,0,0,1,0
"IARS2",0,0,0,0,0,0,1,0
"ICAM3",1,0,0,0,1,1,1,0
"ICMT",0,0,0,0,0,0,1,0
"ICT1",0,1,0,0,0,0,0,0
"IDE",0,1,0,0,0,0,0,0
"IDH1",0,1,0,0,0,0,0,0
"IDI1",0,0,0,0,1,0,0,0
"IDO1",0,1,0,0,0,0,0,0
"IDS",1,0,0,0,0,0,0,0
"IER2",0,0,0,0,1,0,0,0
"IER5L",0,0,0,0,0,0,0,1
"IFFO1",1,0,0,0,1,0,1,0
"IFI6",0,0,0,0,0,1,0,0
"IFIH1",0,0,0,0,0,1,0,0
"IFIT1B",0,1,0,0,0,0,0,0
"IFIT2",0,0,0,0,1,0,0,0
"IFIT3",0,0,0,0,1,0,0,0
"IFITM1",0,0,0,0,1,0,0,0
"IFITM2",1,0,0,0,1,0,0,0
"IFNA14",0,1,0,0,0,0,0,0
"IFNA7",0,1,0,0,0,0,0,0
"IFNAR1",0,1,0,0,0,0,0,0
"IFNAR2",0,1,0,0,0,1,0,0
"IFNB1",0,1,0,0,0,0,0,0
"IFRD1",1,0,0,0,0,0,0,0
"IFRD2",0,1,0,0,0,0,0,0
"IFT122",0,0,0,0,0,0,0,1
"IFT20",0,0,0,0,0,0,1,0
"IFT27",0,0,0,0,0,0,1,0
"IFT52",0,1,0,0,0,0,0,0
"IGBP1",0,1,0,0,0,0,0,0
"IGBP1P1",0,1,0,0,0,0,0,0
"IGF1",0,0,0,0,1,0,0,0
"IGF1R",1,0,0,0,1,0,1,0
"IGF2R",1,0,0,0,1,1,1,0
"IGFBP7",0,0,0,0,0,0,1,0
"IGFL2",0,1,0,0,0,0,0,0
"IGH",1,0,0,0,0,0,0,0
"IGHM",1,0,0,0,0,0,0,0
"IGJ",0,1,0,0,0,0,0,0
"IGK",1,0,0,0,0,0,0,0
"IGKC",1,0,0,0,0,0,0,0
"IGLL3P",1,0,0,0,0,0,0,0
"IGLON5",0,0,0,0,1,0,0,0
"IGSF6",0,1,0,0,0,1,0,0
"IKBIP",0,1,0,0,0,0,1,0
"IKZF1",0,0,0,0,1,0,0,0
"IKZF2",0,1,0,0,0,0,0,0
"IKZF3",0,1,0,0,0,0,0,0
"IKZF5",0,0,0,0,0,1,0,0
"IL10RB",0,1,0,0,0,0,0,0
"IL13",0,0,0,0,1,0,0,0
"IL15",0,1,0,0,0,0,0,0
"IL16",1,0,0,0,1,0,1,0
"IL17RA",1,0,0,0,1,0,0,0
"IL18R1",0,0,0,0,1,0,0,0
"IL18RAP",0,0,0,0,1,0,0,0
"IL1RL1",0,1,0,0,0,0,0,0
"IL21R",0,0,0,0,0,0,1,0
"IL24",0,1,0,0,0,0,1,0
"IL27",0,0,0,0,1,0,0,0
"IL28RA",0,1,0,0,0,0,0,0
"IL2RB",0,0,0,0,0,0,1,0
"IL32",0,0,1,0,0,0,1,0
"IL36RN",0,1,0,0,0,0,0,0
"IL3RA",0,0,0,0,0,0,0,1
"IL4R",0,0,0,0,1,0,0,0
"IL5",0,1,0,0,0,0,0,0
"IL5RA",1,1,0,0,0,0,1,0
"IL6R",1,0,0,0,0,1,0,0
"IL6R-AS1",0,0,0,0,1,0,0,0
"IL7R",0,0,1,0,0,0,1,0
"ILKAP",0,1,0,0,0,0,0,0
"ILRUN",0,0,0,0,0,1,0,0
"IMMT",0,1,0,0,0,0,0,0
"IMP3",0,1,0,0,0,0,0,0
"IMPA1",0,1,0,0,0,0,0,0
"IMPA2",1,0,0,0,0,0,1,1
"IMPACT",0,1,0,0,0,0,0,0
"IMPDH1",1,0,0,0,1,0,1,1
"INCENP",0,1,0,0,0,0,0,0
"ING1",1,0,0,0,0,0,0,0
"ING2",1,0,0,0,0,0,0,0
"ING3",0,1,0,0,0,1,0,0
"ING5",0,0,0,0,0,0,1,0
"INHBA",0,0,0,0,1,0,0,0
"INHBE",0,0,0,0,1,0,0,0
"INIP",0,0,0,0,0,1,0,0
"INKA2",0,0,0,0,1,1,1,0
"INMT",0,0,0,0,1,0,0,0
"INO80D",0,0,0,0,0,1,0,0
"INO80E",0,1,0,0,0,0,0,0
"INPP4A",1,0,0,0,0,0,0,0
"INPP4B",0,1,0,0,0,0,1,0
"INPP5A",1,0,0,0,0,0,1,0
"INPP5B",0,0,0,0,0,0,1,0
"INPP5D",1,0,0,0,0,0,0,0
"INPP5J",0,1,0,0,0,0,0,0
"INPP5K",1,0,0,0,0,0,0,0
"INPPL1",1,0,0,0,0,0,1,0
"INSC",0,0,0,0,0,0,1,0
"INSIG2",1,0,0,0,0,0,0,0
"INSM2",0,1,0,0,0,0,0,0
"INSR",0,0,0,0,0,0,1,0
"INTS1",0,0,0,0,0,0,1,1
"INTS2",0,1,0,0,0,0,0,0
"INTS3",1,0,0,0,0,0,1,0
"INTS6",0,0,0,0,0,0,1,0
"INTS8",0,0,0,0,0,0,1,0
"INTS9",0,0,0,0,0,1,0,0
"INVS",0,0,0,0,0,0,1,0
"IP6K1",0,0,0,0,1,0,0,0
"IP6K2",0,0,0,0,0,1,0,0
"IPCEF1",1,1,0,0,1,1,1,0
"IPO13",0,1,0,0,0,0,0,0
"IPO5",0,0,0,0,0,0,1,0
"IPO8",0,1,0,0,0,0,0,0
"IPPK",0,1,0,0,0,0,0,0
"IQCG",0,1,0,0,0,0,0,0
"IQGAP1",1,0,0,0,0,0,0,0
"IQGAP2",1,1,0,0,0,0,1,0
"IQSEC1",1,0,0,0,1,0,0,0
"IQSEC2",0,0,0,0,0,0,1,0
"IQSEC3",0,0,0,0,1,0,0,0
"IRAK1",0,0,0,0,0,0,1,0
"IRAK4",0,0,0,0,1,0,0,0
"IREB2",0,0,0,0,0,1,0,0
"IRF1",0,0,0,0,1,0,0,0
"IRF2",0,0,0,0,0,1,0,0
"IRF3",1,0,0,0,0,0,1,0
"IRS2",1,0,0,0,0,0,0,0
"ISCA2",0,1,0,0,0,0,0,0
"ISCU",1,1,0,0,0,1,0,0
"ISG20L1",0,0,0,0,0,0,0,1
"ISL2",0,1,0,0,0,0,0,0
"ISM2",0,1,0,0,0,0,0,0
"ISOC1",0,0,0,0,0,0,1,0
"ISPD",0,1,0,0,0,0,0,0
"IST1",0,0,0,0,1,0,0,0
"ITCH",1,0,0,0,0,0,0,0
"ITGA1",0,0,0,0,0,0,1,0
"ITGA4",0,1,0,0,0,0,1,0
"ITGA5",0,0,0,0,1,1,0,0
"ITGA6",0,1,0,0,0,0,1,0
"ITGA9",0,0,0,0,0,0,1,0
"ITGAE",0,1,0,0,0,0,0,0
"ITGAL",1,0,0,0,1,0,1,0
"ITGAM",1,0,0,0,0,0,1,0
"ITGB2",1,0,0,0,0,0,1,0
"ITGB2-AS1",0,0,0,0,1,0,0,0
"ITGB3",1,0,0,0,0,0,0,0
"ITGB4",0,0,0,0,0,0,1,0
"ITGB7",0,1,0,0,0,0,0,0
"ITIH5",0,0,0,0,1,0,0,0
"ITK",0,0,0,0,0,0,1,0
"ITM2A",0,1,0,0,0,0,0,0
"ITM2B",1,0,0,0,1,1,0,0
"ITM2C",0,1,0,0,0,0,1,0
"ITPA",0,1,0,0,0,0,0,0
"ITPK1",1,0,0,0,1,1,1,0
"ITPK1-AS1",0,0,0,0,0,1,0,0
"ITPKB",1,0,0,0,0,0,1,1
"ITPR1",0,1,0,0,0,0,0,0
"ITPR3",0,0,0,0,0,0,1,0
"ITSN2",1,0,0,0,1,0,0,0
"IVD",0,0,0,0,0,0,1,0
"IWS1",0,0,0,0,0,1,0,0
"IZUMO4",0,1,0,0,0,0,0,0
"JADE1",1,0,0,0,1,0,1,0
"JADE2",0,0,0,0,0,0,1,0
"JAGN1",0,1,0,0,0,0,0,0
"JAK1",1,0,0,0,0,0,0,1
"JAK2",0,1,0,0,0,0,0,0
"JAK3",0,0,0,0,1,0,1,0
"JAKMIP2",0,1,0,0,0,0,0,0
"JAM2",0,0,0,0,1,0,0,0
"JAML",0,0,0,0,1,1,1,0
"JARID2",1,0,0,0,0,1,0,1
"JAZF1",0,0,0,0,0,0,1,0
"JCHAIN",1,0,0,0,0,0,1,0
"JHDM1D",0,1,0,0,0,0,0,0
"JMJD1C",1,0,0,0,0,0,0,0
"JMJD4",0,1,0,0,0,0,0,0
"JOSD2",0,1,0,0,0,0,0,0
"JPT1",0,0,0,0,0,0,1,0
"JRKL",0,1,0,0,0,0,0,0
"JTB",0,1,0,0,0,0,0,0
"JUN",0,0,0,0,0,0,0,1
"JUNB",0,0,0,0,1,0,0,0
"JUND",1,0,0,0,0,1,1,0
"KANSL2",0,1,0,0,0,1,0,0
"KARS",0,1,0,0,0,0,0,0
"KAT2B",1,0,0,0,1,0,0,0
"KAT5",0,1,0,0,0,0,0,0
"KAT6A",0,0,0,0,1,0,0,0
"KAT7",1,0,0,0,0,1,0,0
"KATNA1",0,1,0,0,0,0,0,0
"KATNB1",1,0,0,0,0,0,1,0
"KAZN",1,0,0,0,0,0,1,0
"KBTBD11",1,0,0,0,0,0,0,0
"KBTBD3",0,1,0,0,0,0,0,0
"KBTBD4",0,1,0,0,0,0,0,0
"KBTBD6",0,0,0,0,0,0,1,0
"KBTBD7",0,0,0,0,0,0,1,0
"KCMF1",0,1,0,0,0,0,0,0
"KCNA3",0,0,0,0,1,0,1,0
"KCNAB2",1,0,0,0,0,0,0,0
"KCNC3",0,0,0,0,0,0,1,0
"KCNG2",0,0,0,0,1,0,0,0
"KCNH2",0,1,0,0,0,0,1,0
"KCNH3",0,0,0,0,0,0,1,0
"KCNH7",0,0,0,0,1,0,1,0
"KCNJ1",0,0,0,0,1,0,0,0
"KCNJ15",0,0,0,0,1,0,0,0
"KCNJ2",0,0,0,0,1,0,0,0
"KCNJ2-AS1",0,1,0,0,1,0,0,0
"KCNMB3",0,0,0,0,1,0,0,0
"KCNMB4",0,1,0,0,0,0,0,0
"KCNQ1",1,0,0,0,1,1,1,0
"KCNQ1OT1",0,0,0,0,0,0,1,0
"KCNQ5",0,1,0,0,0,0,0,0
"KCNRG",0,0,0,0,0,1,0,0
"KCTD10",0,1,0,0,0,0,0,0
"KCTD12",0,1,0,0,0,0,0,0
"KCTD15",0,1,0,0,0,0,1,0
"KCTD18",0,1,0,0,0,0,0,0
"KCTD2",1,1,0,0,0,0,0,0
"KCTD20",0,0,0,0,0,1,0,0
"KCTD6",0,1,0,0,0,0,0,0
"KCTD9",0,1,0,0,0,0,0,0
"KDM1A",0,0,0,0,0,0,1,0
"KDM2B",0,0,0,0,0,1,0,0
"KDM3A",0,1,0,0,0,0,0,0
"KDM4B",1,0,0,0,0,0,0,0
"KDM4C",0,1,0,0,0,0,0,0
"KDM4E",0,1,0,0,0,0,0,0
"KDM5B",1,0,0,0,0,0,0,0
"KDM5D",0,0,0,0,0,0,1,0
"KDM6B",0,0,0,0,0,0,1,0
"KDM7A",1,0,0,0,0,0,1,0
"KGFLP2",0,1,0,0,0,0,0,0
"KHDRBS1",0,1,0,0,0,1,0,0
"KHDRBS2",0,1,0,0,0,0,0,0
"KHNYN",0,0,0,0,0,1,0,0
"KHSRP",0,0,0,0,0,1,0,0
"KIAA0100",0,0,0,0,0,0,1,0
"KIAA0125",0,1,0,0,0,0,0,0
"KIAA0226L",1,0,0,0,0,0,0,0
"KIAA0232",1,1,0,0,1,0,0,0
"KIAA0319",0,1,0,0,0,0,1,0
"KIAA0319L",1,0,0,0,0,0,1,0
"KIAA0355",0,0,0,0,0,0,1,1
"KIAA0513",1,0,0,0,1,0,1,1
"KIAA0586",0,1,0,0,0,0,1,0
"KIAA0664L3",0,1,0,0,0,0,0,0
"KIAA0754",0,1,0,0,0,0,0,0
"KIAA0825",0,0,0,0,1,0,1,0
"KIAA0892",0,0,0,0,0,0,0,1
"KIAA0907",0,1,0,0,0,0,0,0
"KIAA0922",1,1,0,0,0,0,0,0
"KIAA0930",0,0,0,0,0,0,1,0
"KIAA1107",0,1,0,0,0,0,1,0
"KIAA1109",1,0,0,0,0,1,0,0
"KIAA1143",0,0,0,0,0,1,0,0
"KIAA1147",0,1,0,0,0,0,1,0
"KIAA1211L",0,0,0,0,0,0,1,0
"KIAA1257",0,0,0,0,1,1,0,0
"KIAA1324",1,0,0,0,0,0,0,0
"KIAA1324L",0,1,0,0,0,0,0,0
"KIAA1377",0,1,0,0,0,0,0,0
"KIAA1383",0,1,0,0,0,0,0,0
"KIAA1429",0,1,0,0,0,0,0,0
"KIAA1522",0,0,0,0,0,0,1,0
"KIAA1524",0,1,0,0,0,0,0,0
"KIAA1545",0,0,0,0,0,0,0,1
"KIAA1586",0,1,0,0,0,0,0,0
"KIAA1598",0,1,0,0,0,0,0,0
"KIAA1704",0,1,0,0,0,0,0,0
"KIAA1715",0,1,0,0,0,0,0,0
"KIAA1731",0,1,0,0,0,0,0,0
"KIAA1841",0,0,0,0,0,0,1,0
"KIAA2013",0,1,0,0,0,0,0,0
"KIDINS220",1,0,0,0,0,0,1,0
"KIF13A",1,0,0,0,0,1,1,0
"KIF18A",0,1,0,0,1,0,0,0
"KIF19",0,1,0,0,0,0,0,0
"KIF1B",1,0,0,0,0,0,0,0
"KIF21A",0,1,0,0,0,0,0,0
"KIF21B",1,0,0,0,1,0,1,0
"KIF22",0,0,0,0,0,0,1,0
"KIF27",0,0,0,0,0,0,1,0
"KIF3C",0,0,0,0,0,0,1,0
"KIF4B",0,1,0,0,0,0,0,0
"KIF5A",0,1,0,0,0,0,0,0
"KIF5B",0,1,0,0,0,0,0,0
"KIN",0,1,0,0,0,1,0,0
"KIR3DL1",0,0,0,0,1,0,0,0
"KIR3DL2",0,1,0,0,1,0,0,0
"KIR3DX1",0,0,0,0,1,0,0,0
"KISS1R",0,0,0,0,0,0,0,1
"KIT",0,1,0,0,0,0,1,0
"KIZ",1,0,0,0,0,1,1,0
"KLC1",1,0,0,0,0,0,0,0
"KLF12",0,0,0,0,0,0,1,0
"KLF13",1,0,0,0,1,0,1,0
"KLF2",1,0,0,0,0,0,0,1
"KLF3",1,1,0,0,1,0,0,0
"KLF4",1,0,0,0,0,0,0,0
"KLF6",1,0,0,0,0,0,0,0
"KLF7",1,0,0,0,0,0,0,0
"KLHDC2",1,0,0,0,0,0,0,0
"KLHDC3",1,0,0,0,0,0,1,1
"KLHDC7B",0,1,0,0,0,0,0,0
"KLHL14",0,1,0,0,0,0,0,0
"KLHL15",0,0,0,0,1,0,0,0
"KLHL17",0,1,0,0,0,0,0,0
"KLHL2",0,0,0,0,1,0,0,0
"KLHL21",1,0,0,0,0,0,0,1
"KLHL28",1,1,0,0,0,0,0,0
"KLHL3",0,1,0,0,0,0,0,0
"KLHL34",0,1,0,0,0,0,0,0
"KLHL7",0,1,0,0,0,0,0,0
"KLHL9",0,1,0,0,0,0,0,0
"KLLN",0,1,0,0,0,0,1,0
"KLRAP1",0,1,0,0,0,0,0,0
"KLRB1",0,1,1,0,0,0,0,0
"KLRC1",0,1,0,0,0,0,0,0
"KLRC2",0,1,0,0,1,0,0,0
"KLRC3",0,1,0,0,1,0,0,0
"KLRC4",0,1,0,0,0,0,0,0
"KLRC4-KLRK1",0,0,1,0,0,0,0,0
"KLRD1",0,1,0,0,1,0,0,0
"KLRF1",0,1,0,0,0,0,0,0
"KLRG1",0,1,0,0,0,0,0,0
"KLRK1",0,1,0,0,0,0,0,0
"KMO",0,0,0,0,1,0,0,0
"KMT2D",0,0,0,0,0,1,0,0
"KMT5B",0,0,0,0,0,1,0,0
"KNDC1",0,0,0,0,0,0,1,0
"KNSTRN",0,0,0,0,0,0,1,0
"KNTC1",0,0,0,0,0,0,1,0
"KPNA1",1,0,0,0,0,0,0,0
"KPNA3",0,1,0,0,0,0,0,0
"KPNA6",0,1,0,0,0,0,0,0
"KPNB1",0,0,0,0,0,1,0,0
"KRBOX4",0,0,0,0,0,1,0,0
"KRCC1",0,1,0,0,0,0,0,0
"KREMEN1",0,0,0,0,1,0,0,0
"KRI1",0,0,0,0,0,0,1,0
"KRR1",0,1,0,0,0,0,0,0
"KRT23",1,0,0,0,0,1,1,0
"KRT33A",0,1,0,0,0,0,0,0
"KRT33B",0,1,0,0,0,0,0,0
"KRT39",0,1,0,0,0,0,0,0
"KRT6B",0,1,0,0,0,0,0,0
"KRT73",0,0,0,0,1,0,0,0
"KRT79",0,0,0,0,1,0,0,0
"KRTAP1-1",0,1,0,0,0,0,0,0
"KRTAP10-12",0,1,0,0,0,0,0,0
"KRTAP11-1",0,1,0,0,0,0,0,0
"KRTAP15-1",0,1,0,0,0,0,0,0
"KRTAP20-4",0,1,0,0,0,0,0,0
"KRTAP21-3",0,1,0,0,0,0,0,0
"KRTAP23-1",0,1,0,0,0,0,0,0
"KRTAP25-1",0,1,0,0,0,0,0,0
"KRTAP4-11",0,1,0,0,0,0,0,0
"KRTAP4-12",0,1,0,0,0,0,0,0
"KRTAP4-7",0,1,0,0,0,0,0,0
"KRTAP5-9",0,1,0,0,0,0,0,0
"KRTAP9-3",0,1,0,0,0,0,0,0
"KRTAP9-8",0,1,0,0,0,0,0,0
"KRTCAP3",0,1,0,0,0,0,0,0
"KSR1",0,0,0,0,0,1,1,0
"KTI12",0,1,0,0,0,0,0,0
"KTN1",0,1,0,0,0,0,0,0
"KY",0,0,0,0,0,0,1,0
"KYAT1",0,0,0,0,0,0,1,0
"KYNU",0,0,0,0,1,0,0,0
"L2HGDH",0,1,0,0,0,0,0,0
"L3HYPDH",0,1,0,0,0,0,0,0
"LAMP2",1,0,0,0,0,0,0,0
"LAMP3",0,1,0,0,0,0,0,0
"LAMTOR1",0,1,0,0,0,0,0,0
"LAMTOR4",0,1,0,0,0,0,1,0
"LAMTOR5",1,0,0,0,0,0,1,0
"LANCL1",0,0,0,0,0,0,1,0
"LANCL1-AS1",0,0,0,0,1,0,0,0
"LARP7",0,0,0,0,0,1,0,0
"LAS1L",0,1,0,0,0,0,0,0
"LASP1",1,0,0,0,0,1,0,0
"LAT2",0,0,0,0,1,0,0,0
"LAX1",0,1,0,0,0,0,0,0
"LBR",1,1,0,0,1,0,0,0
"LBX2-AS1",0,1,0,0,0,0,0,0
"LCAT",0,0,0,0,0,0,1,0
"LCK",0,1,1,0,0,0,1,0
"LCLAT1",0,1,0,0,0,1,0,0
"LCMT1",0,1,0,0,0,0,0,0
"LCN2",0,0,0,0,0,0,1,0
"LCT",0,1,0,0,0,0,0,0
"LDB1",0,0,0,0,0,0,1,0
"LDHAL6A",0,0,0,0,1,0,0,0
"LDHAL6B",0,1,0,0,0,0,0,0
"LDHB",0,0,0,0,0,0,1,0
"LEF1",1,1,1,0,0,0,0,0
"LEMD3",0,1,0,0,0,0,0,0
"LENEP",0,1,0,0,0,0,0,0
"LEO1",0,1,0,0,0,0,0,0
"LEPRE1",0,1,0,0,0,0,0,0
"LEPROTL1",0,0,0,0,0,1,0,0
"LETM1",0,0,0,0,0,0,1,0
"LETM2",0,1,0,0,0,0,1,0
"LFNG",0,0,0,0,0,0,0,1
"LGALS12",0,1,0,0,0,0,0,0
"LGALS2",1,1,0,0,0,0,0,0
"LGALS8-AS1",0,0,0,0,1,0,0,0
"LGALS9C",0,0,0,0,0,0,1,0
"LGALSL",0,0,0,0,1,0,0,0
"LGR6",0,1,0,0,0,0,0,0
"LHCGR",1,0,0,0,0,0,0,0
"LHPP",0,0,0,0,0,0,1,0
"LHX4",0,1,0,0,0,0,0,0
"LIG1",0,0,0,0,0,0,1,0
"LIG3",0,0,0,0,0,1,0,0
"LILRA1",1,0,0,0,0,1,1,0
"LILRA2",1,0,0,0,0,0,0,0
"LILRA4",0,1,0,0,1,0,0,0
"LILRA5",0,0,0,0,1,0,0,0
"LILRA6",0,0,0,0,1,0,1,0
"LILRB1",0,0,0,0,1,0,0,0
"LILRB2",0,0,0,0,1,0,0,0
"LILRB3",0,0,0,0,1,0,0,0
"LILRB5",0,0,0,0,1,0,1,0
"LIMD1-AS1",0,1,0,0,0,0,0,0
"LIMD2",1,0,0,0,1,0,1,0
"LIMK2",0,0,0,0,1,0,0,0
"LIMS2",0,0,0,0,0,0,1,0
"LIMS4",0,0,0,0,1,0,0,0
"LIN28A",0,0,0,0,1,0,0,0
"LIN37",1,1,0,0,0,0,0,0
"LIN52",0,1,0,0,0,0,0,0
"LIN7A",1,0,0,0,1,0,1,0
"LIN9",0,0,0,0,0,0,1,0
"LINC00115",0,0,0,0,0,0,1,0
"LINC00173",0,0,0,0,0,0,1,0
"LINC00211",0,0,0,0,0,0,1,0
"LINC00265",0,0,0,0,1,0,0,0
"LINC00266-1",0,0,0,0,1,0,0,0
"LINC00266-3",0,0,0,0,1,0,0,0
"LINC00269",0,0,0,0,1,0,0,0
"LINC00278",0,0,0,0,1,0,0,0
"LINC00324",0,0,0,0,0,0,1,0
"LINC00334",0,0,0,0,1,0,0,0
"LINC00341",0,1,0,0,0,0,0,0
"LINC00449",0,0,0,0,0,0,1,0
"LINC00467",0,1,0,0,0,0,0,0
"LINC00476",0,1,0,0,0,0,0,0
"LINC00518",0,1,0,0,0,0,0,0
"LINC00521",0,1,0,0,0,0,0,0
